pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
FF,2008-10-10,90.5,-1.48,6.02,"Shields, James",117276,448306,field_out,hit_into_play,,,,,7,Mark Kotsay grounds out to first baseman Carlos Pena.,L,L,R,TB,BOS,X,3,ground_ball,0,0,2008,-1.03,1.85,-0.44,1.81,,,,1,2,Top,155.62,168.67,,,425900,,081010_211208,4.88,-131.51,-8.58,-11.29,29.23,-12.07,3.38,1.5,,,,,,,243830,448306,425900,150289,493127,446334,430583,408307,425834,408212,50,,,0.0,,0,0,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.017,-0.171,10,10
KC,2008-10-10,77.0,-1.45,6.54,"Shields, James",424726,448306,field_out,hit_into_play,,,,,4,Jason Bay flies out to right fielder Gabe Gross.,L,R,R,TB,BOS,X,9,fly_ball,1,1,2008,1.19,-0.7,-0.37,2.78,,,,0,2,Top,173.69,87.35,,,425900,,081010_211131,-0.33,-112.2,0.79,11.94,22.28,-40.02,3.43,1.66,,,,,,,243830,448306,425900,150289,493127,446334,430583,408307,425834,408212,50,,,0.0,,0,0,,12,3,Knuckle Curve,0,0,0,0,0,0,0,0,,,,0.023,-0.234,10,10
FF,2008-10-10,90.8,-1.28,6.02,"Shields, James",424726,448306,,foul,,,,,2,Jason Bay flies out to right fielder Gabe Gross.,L,R,R,TB,BOS,S,,,1,0,2008,-0.94,1.71,-0.02,2.91,,,,0,2,Top,,,,,425900,,081010_211114,5.22,-132.12,-5.42,-10.15,31.79,-13.72,3.43,1.66,,,,,,,243830,448306,425900,150289,493127,446334,430583,408307,425834,408212,50,,,,,,,,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.0,-0.047,10,10
FF,2008-10-10,90.6,-1.11,5.97,"Shields, James",424726,448306,,ball,,,,,14,Jason Bay flies out to right fielder Gabe Gross.,L,R,R,TB,BOS,B,,,0,0,2008,-1.18,1.64,0.69,1.24,,,,0,2,Top,,,,,425900,,081010_211100,7.18,-131.44,-9.32,-12.96,32.29,-14.81,3.43,1.66,,,,,,,243830,448306,425900,150289,493127,446334,430583,408307,425834,408212,50,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.0,0.035,10,10
SL,2008-10-10,82.8,-2.58,5.81,"Matsuzaka, Daisuke",114260,493137,field_out,hit_into_play,,,,,2,"Cliff Floyd grounds out, second baseman Dustin Pedroia to first baseman Mark Kotsay.",L,L,R,TB,BOS,X,4,ground_ball,1,0,2008,1.04,0.43,0.15,2.76,493127,150289,408307,2,1,Bot,142.57,158.63,,,123660,,081010_210746,3.88,-120.47,-0.96,12.25,25.15,-29.76,3.05,1.45,,,,,,,243830,493137,123660,117276,456030,425903,476704,424726,453056,136770,50,,,0.0,,0,0,,11,2,Slider,0,0,0,0,0,0,0,0,,,,-0.071,-0.896,10,10
SL,2008-10-10,81.1,-2.76,5.98,"Matsuzaka, Daisuke",114260,493137,,ball,,,,,11,"Cliff Floyd grounds out, second baseman Dustin Pedroia to first baseman Mark Kotsay.",L,L,R,TB,BOS,B,,,0,0,2008,1.29,0.12,-0.57,3.24,493127,150289,408307,2,1,Bot,,,,,123660,,081010_210721,2.0,-118.05,0.74,14.22,25.63,-32.85,3.05,1.45,,,,,,,243830,493137,123660,117276,456030,425903,476704,424726,453056,136770,50,,,,,,,,11,1,Slider,0,0,0,0,0,0,0,0,,,,0.0,0.111,10,10
SL,2008-10-10,82.7,-2.51,5.65,"Matsuzaka, Daisuke",408307,493137,walk,blocked_ball,,,,,14,Carl Crawford walks.   Akinori Iwamura to 3rd.    Carlos Pena to 2nd.,L,L,R,TB,BOS,B,,,3,2,2008,0.8,0.64,1.68,0.63,,493127,150289,2,1,Bot,,,,,123660,,081010_210615,7.82,-119.95,-5.91,9.63,26.4,-27.71,3.38,1.67,,,,,,,243830,493137,123660,117276,456030,425903,476704,424726,453056,136770,50,,,0.7,,0,0,,10,7,Slider,0,0,0,0,0,0,0,0,,,,0.029,0.335,10,10
FF,2008-10-10,91.8,-2.79,5.47,"Matsuzaka, Daisuke",408307,493137,,foul,,,,,7,Carl Crawford walks.   Akinori Iwamura to 3rd.    Carlos Pena to 2nd.,L,L,R,TB,BOS,S,,,3,2,2008,-0.84,1.88,-0.74,1.89,,493127,150289,2,1,Bot,,,,,123660,,081010_210539,7.11,-133.43,-7.18,-9.1,33.18,-11.38,3.38,1.67,,,,,,,243830,493137,123660,117276,456030,425903,476704,424726,453056,136770,50,,,,,,,,10,6,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.0,0.0,10,10
FC,2008-10-10,88.8,-2.75,5.67,"Matsuzaka, Daisuke",408307,493137,,swinging_strike,,,,,6,Carl Crawford walks.   Akinori Iwamura to 3rd.    Carlos Pena to 2nd.,L,L,R,TB,BOS,S,,,3,1,2008,0.24,0.95,0.3,2.78,,493127,150289,2,1,Bot,,,,,123660,,081010_210507,6.87,-129.22,-2.75,4.46,29.8,-23.39,3.38,1.67,,,,,,,243830,493137,123660,117276,456030,425903,476704,424726,453056,136770,50,,,,,,,,10,5,Cutter,0,0,0,0,0,0,0,0,,,,0.0,-0.105,10,10
FF,2008-10-10,91.3,-2.79,5.66,"Matsuzaka, Daisuke",408307,493137,,ball,,,,,11,Carl Crawford walks.   Akinori Iwamura to 3rd.    Carlos Pena to 2nd.,L,L,R,TB,BOS,B,,,2,1,2008,-0.72,1.61,-0.5,4.11,,493127,150289,2,1,Bot,,,,,123660,,081010_210437,7.36,-132.8,-1.15,-7.39,34.66,-14.9,3.38,1.67,,,,,,,243830,493137,123660,117276,456030,425903,476704,424726,453056,136770,50,,,,,,,,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.0,0.09,10,10
