pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
SL,2006-10-27,,,,"Wainwright, Adam",276346,425794,strikeout,swinging_strike,,,,,,Brandon Inge strikes out swinging.,W,R,R,STL,DET,S,2,,0,2,2006,,,,,421124,,135784,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.0,,0,0,,71,3,Slider,4,2,2,4,2,4,2,4,,,,0.073,-0.33,10,27
SL,2006-10-27,,,,"Wainwright, Adam",276346,425794,,called_strike,,,,,,Brandon Inge strikes out swinging.,W,R,R,STL,DET,S,,,0,1,2006,,,,,421124,,135784,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,71,2,Slider,4,2,2,4,2,4,2,4,,,,0.0,-0.117,10,27
SL,2006-10-27,,,,"Wainwright, Adam",276346,425794,,swinging_strike,,,,,,Brandon Inge strikes out swinging.,W,R,R,STL,DET,S,,,0,0,2006,,,,,421124,,135784,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,71,1,Slider,4,2,2,4,2,4,2,4,,,,0.0,-0.052,10,27
FA,2006-10-27,,,,"Wainwright, Adam",135784,425794,walk,ball,,,,,,Placido Polanco walks.,W,R,R,STL,DET,B,,,3,2,2006,,,,,421124,,,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.7,,0,0,,70,6,Fastball,4,2,2,4,2,4,2,4,,,,-0.039,0.153,10,27
CU,2006-10-27,,,,"Wainwright, Adam",135784,425794,,ball,,,,,,Placido Polanco walks.,W,R,R,STL,DET,B,,,2,2,2006,,,,,,421124,,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,70,5,Curveball,4,2,2,4,2,4,2,4,,,,0.003,0.042,10,27
CU,2006-10-27,,,,"Wainwright, Adam",135784,425794,,ball,,,,,,Placido Polanco walks.,W,R,R,STL,DET,B,,,1,2,2006,,,,,,421124,,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,70,4,Curveball,4,2,2,4,2,4,2,4,,,,0.0,0.029,10,27
FA,2006-10-27,,,,"Wainwright, Adam",135784,425794,,foul,,,,,,Placido Polanco walks.,W,R,R,STL,DET,S,,,1,1,2006,,,,,,421124,,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,70,3,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.068,10,27
SL,2006-10-27,,,,"Wainwright, Adam",135784,425794,,ball,,,,,,Placido Polanco walks.,W,R,R,STL,DET,B,,,0,1,2006,,,,,,421124,,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,70,2,Slider,4,2,2,4,2,4,2,4,,,,0.0,0.027,10,27
FA,2006-10-27,,,,"Wainwright, Adam",135784,425794,,called_strike,,,,,,Placido Polanco walks.,W,R,R,STL,DET,S,,,0,0,2006,,,,,,421124,,2,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,70,1,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.043,10,27
FA,2006-10-27,,,,"Wainwright, Adam",121358,425794,field_out,hit_into_play,,,,,,"Ivan Rodriguez grounds out softly, pitcher Adam Wainwright to first baseman Albert Pujols.",W,R,R,STL,DET,X,1,ground_ball,2,0,2006,,,,,,421124,,1,9,Top,127.51,171.69,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.0,,0,0,,69,3,Fastball,4,2,2,4,2,4,2,4,,,,0.053,-0.407,10,27
SL,2006-10-27,,,,"Wainwright, Adam",121358,425794,,ball,,,,,,"Ivan Rodriguez grounds out softly, pitcher Adam Wainwright to first baseman Albert Pujols.",W,R,R,STL,DET,B,,,1,0,2006,,,,,,421124,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,69,2,Slider,4,2,2,4,2,4,2,4,,,,0.0,0.038,10,27
SL,2006-10-27,,,,"Wainwright, Adam",121358,425794,,ball,,,,,,"Ivan Rodriguez grounds out softly, pitcher Adam Wainwright to first baseman Albert Pujols.",W,R,R,STL,DET,B,,,0,0,2006,,,,,,421124,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,69,1,Slider,4,2,2,4,2,4,2,4,,,,0.0,0.032,10,27
FA,2006-10-27,,,,"Wainwright, Adam",112087,425794,double,hit_into_play,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,X,8,fly_ball,3,2,2006,,,,,,,,1,9,Top,136.55,60.24,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,1.25,,1,1,,68,7,Fastball,4,2,2,4,2,4,2,4,,,,-0.056,0.376,10,27
FA,2006-10-27,,,,"Wainwright, Adam",112087,425794,,ball,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,B,,,2,2,2006,,,,,,,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,68,6,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.069,10,27
CH,2006-10-27,,,,"Wainwright, Adam",112087,425794,,ball,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,B,,,1,2,2006,,,,,,,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,68,5,Changeup,4,2,2,4,2,4,2,4,,,,0.0,0.027,10,27
CU,2006-10-27,,,,"Wainwright, Adam",112087,425794,,foul,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,S,,,1,2,2006,,,,,,,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,68,4,Curveball,4,2,2,4,2,4,2,4,,,,0.0,0.0,10,27
FA,2006-10-27,,,,"Wainwright, Adam",112087,425794,,ball,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,B,,,0,2,2006,,,,,,,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,68,3,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.017,10,27
CH,2006-10-27,,,,"Wainwright, Adam",112087,425794,,swinging_strike,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,S,,,0,1,2006,,,,,,,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,68,2,Changeup,4,2,2,4,2,4,2,4,,,,0.0,-0.037,10,27
FA,2006-10-27,,,,"Wainwright, Adam",112087,425794,,called_strike,,,,,,Sean Casey doubles (2) on a fly ball to center fielder Jim Edmonds.,W,L,R,STL,DET,S,,,0,0,2006,,,,,,,,1,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,68,1,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.026,10,27
FA,2006-10-27,,,,"Wainwright, Adam",120044,425794,field_out,hit_into_play,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,X,1,ground_ball,3,2,2006,,,,,,,,0,9,Top,138.55,151.61,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.0,,0,0,,67,7,Fastball,4,2,2,4,2,4,2,4,,,,0.037,-0.335,10,27
FA,2006-10-27,,,,"Wainwright, Adam",120044,425794,,foul,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,S,,,3,2,2006,,,,,,,,0,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,67,6,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.0,10,27
FA,2006-10-27,,,,"Wainwright, Adam",120044,425794,,called_strike,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,S,,,3,1,2006,,,,,,,,0,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,67,5,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.076,10,27
FA,2006-10-27,,,,"Wainwright, Adam",120044,425794,,ball,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,B,,,2,1,2006,,,,,,,,0,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,67,4,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.114,10,27
FA,2006-10-27,,,,"Wainwright, Adam",120044,425794,,called_strike,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,S,,,2,0,2006,,,,,,,,0,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,67,3,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.064,10,27
FA,2006-10-27,,,,"Wainwright, Adam",120044,425794,,ball,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,B,,,1,0,2006,,,,,,,,0,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,67,2,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.072,10,27
SL,2006-10-27,,,,"Wainwright, Adam",120044,425794,,ball,,,,,,"Magglio Ordonez grounds out, pitcher Adam Wainwright to second baseman Ronnie Belliard to first baseman Albert Pujols.",W,R,R,STL,DET,B,,,0,0,2006,,,,,,,,0,9,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,425794,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,67,1,Slider,4,2,2,4,2,4,2,4,,,,0.0,0.034,10,27
FA,2006-10-27,,,,"Zumaya, Joel",122596,451491,field_out,hit_into_play,,,,,,Scott Spiezio pops out to first baseman Sean Casey in foul territory.,W,L,R,STL,DET,X,3,popup,0,0,2006,,,,,,,,2,8,Bot,162.65,179.72,,,121358,,,,,,,,,,,,,,,,,57780,451491,121358,112087,135784,276346,136722,407801,434158,120044,,,,0.0,,0,0,,66,1,Fastball,4,2,4,2,2,4,4,2,,,,-0.003,-0.113,10,27
CU,2006-10-27,,,,"Zumaya, Joel",408039,451491,strikeout,swinging_strike,,,,,,So Taguchi strikes out swinging.,W,R,R,STL,DET,S,2,,1,2,2006,,,,,,,,1,8,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,451491,121358,112087,135784,276346,136722,407801,434158,120044,,,,0.0,,0,0,,65,4,Curveball,4,2,4,2,2,4,4,2,,,,-0.005,-0.132,10,27
CU,2006-10-27,,,,"Zumaya, Joel",408039,451491,,called_strike,,,,,,So Taguchi strikes out swinging.,W,R,R,STL,DET,S,,,1,1,2006,,,,,,,,1,8,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,451491,121358,112087,135784,276346,136722,407801,434158,120044,,,,,,,,,65,3,Curveball,4,2,4,2,2,4,4,2,,,,0.0,-0.039,10,27
FA,2006-10-27,,,,"Zumaya, Joel",408039,451491,,called_strike,,,,,,So Taguchi strikes out swinging.,W,R,R,STL,DET,S,,,1,0,2006,,,,,,,,1,8,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,451491,121358,112087,135784,276346,136722,407801,434158,120044,,,,,,,,,65,2,Fastball,4,2,4,2,2,4,4,2,,,,0.0,-0.034,10,27
FA,2006-10-27,,,,"Zumaya, Joel",408039,451491,,ball,,,,,,So Taguchi strikes out swinging.,W,R,R,STL,DET,B,,,0,0,2006,,,,,,,,1,8,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,451491,121358,112087,135784,276346,136722,407801,434158,120044,,,,,,,,,65,1,Fastball,4,2,4,2,2,4,4,2,,,,0.0,0.026,10,27
FA,2006-10-27,,,,"Zumaya, Joel",425877,451491,field_out,hit_into_play,,,,,,Yadier Molina flies out to center fielder Curtis Granderson.,W,R,R,STL,DET,X,8,fly_ball,0,0,2006,,,,,,,,0,8,Bot,96.39,55.22,,,121358,,,,,,,,,,,,,,,,,57780,451491,121358,112087,135784,276346,136722,407801,434158,120044,,,,0.0,,0,0,,64,1,Fastball,4,2,4,2,2,4,4,2,,,,-0.005,-0.254,10,27
FA,2006-10-27,,,,"Weaver, Jeff",136722,213711,strikeout,swinging_strike,,,,,,Carlos Guillen strikes out swinging.,W,L,R,STL,DET,S,2,,2,2,2006,,,,,,,,2,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.0,,0,0,,63,6,Fastball,4,2,2,4,2,4,2,4,,,,0.013,-0.096,10,27
FA,2006-10-27,,,,"Weaver, Jeff",136722,213711,,foul,,,,,,Carlos Guillen strikes out swinging.,W,L,R,STL,DET,S,,,2,2,2006,,,,,,,,2,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,63,5,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.0,10,27
FA,2006-10-27,,,,"Weaver, Jeff",136722,213711,,foul,,,,,,Carlos Guillen strikes out swinging.,W,L,R,STL,DET,S,,,2,1,2006,,,,,,,,2,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,63,4,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.032,10,27
FA,2006-10-27,,,,"Weaver, Jeff",136722,213711,,called_strike,,,,,,Carlos Guillen strikes out swinging.,W,L,R,STL,DET,S,,,2,0,2006,,,,,,,,2,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,63,3,Fastball,4,2,2,4,2,4,2,4,,,,0.0,-0.027,10,27
FA,2006-10-27,,,,"Weaver, Jeff",136722,213711,,ball,,,,,,Carlos Guillen strikes out swinging.,W,L,R,STL,DET,B,,,1,0,2006,,,,,,,,2,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,63,2,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.027,10,27
FA,2006-10-27,,,,"Weaver, Jeff",136722,213711,,ball,,,,,,Carlos Guillen strikes out swinging.,W,L,R,STL,DET,B,,,0,0,2006,,,,,,,,2,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,63,1,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.015,10,27
,2006-10-27,,,,"Weaver, Jeff",407155,213711,strikeout,called_strike,,,,,,Craig Monroe called out on strikes.,W,R,R,STL,DET,S,2,,2,2,2006,,,,,,,,1,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.0,,0,0,,62,5,,4,2,2,4,2,4,2,4,,,,0.023,-0.159,10,27
SL,2006-10-27,,,,"Weaver, Jeff",407155,213711,,foul,,,,,,Craig Monroe called out on strikes.,W,R,R,STL,DET,S,,,2,1,2006,,,,,,,,1,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,62,4,Slider,4,2,2,4,2,4,2,4,,,,0.0,-0.046,10,27
SL,2006-10-27,,,,"Weaver, Jeff",407155,213711,,ball,,,,,,Craig Monroe called out on strikes.,W,R,R,STL,DET,B,,,1,1,2006,,,,,,,,1,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,62,3,Slider,4,2,2,4,2,4,2,4,,,,0.0,0.035,10,27
SL,2006-10-27,,,,"Weaver, Jeff",407155,213711,,ball,,,,,,Craig Monroe called out on strikes.,W,R,R,STL,DET,B,,,0,1,2006,,,,,,,,1,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,62,2,Slider,4,2,2,4,2,4,2,4,,,,0.0,0.018,10,27
SL,2006-10-27,,,,"Weaver, Jeff",407155,213711,,swinging_strike,,,,,,Craig Monroe called out on strikes.,W,R,R,STL,DET,S,,,0,0,2006,,,,,,,,1,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,62,1,Slider,4,2,2,4,2,4,2,4,,,,0.0,-0.026,10,27
CU,2006-10-27,,,,"Weaver, Jeff",434158,213711,field_out,hit_into_play,,,,,,Curtis Granderson flies out to center fielder Jim Edmonds.,W,L,R,STL,DET,X,8,fly_ball,2,2,2006,,,,,,,,0,8,Top,140.56,116.47,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,0.0,,0,0,,61,6,Curveball,4,2,2,4,2,4,2,4,,,,0.036,-0.233,10,27
FA,2006-10-27,,,,"Weaver, Jeff",434158,213711,,ball,,,,,,Curtis Granderson flies out to center fielder Jim Edmonds.,W,L,R,STL,DET,B,,,1,2,2006,,,,,,,,0,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,61,5,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.045,10,27
CU,2006-10-27,,,,"Weaver, Jeff",434158,213711,,foul,,,,,,Curtis Granderson flies out to center fielder Jim Edmonds.,W,L,R,STL,DET,S,,,1,2,2006,,,,,,,,0,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,61,4,Curveball,4,2,2,4,2,4,2,4,,,,0.0,0.0,10,27
CU,2006-10-27,,,,"Weaver, Jeff",434158,213711,,foul,,,,,,Curtis Granderson flies out to center fielder Jim Edmonds.,W,L,R,STL,DET,S,,,1,1,2006,,,,,,,,0,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,61,3,Curveball,4,2,2,4,2,4,2,4,,,,0.0,-0.056,10,27
FA,2006-10-27,,,,"Weaver, Jeff",434158,213711,,ball,,,,,,Curtis Granderson flies out to center fielder Jim Edmonds.,W,L,R,STL,DET,B,,,0,1,2006,,,,,,,,0,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,61,2,Fastball,4,2,2,4,2,4,2,4,,,,0.0,0.024,10,27
CU,2006-10-27,,,,"Weaver, Jeff",434158,213711,,called_strike,,,,,,Curtis Granderson flies out to center fielder Jim Edmonds.,W,L,R,STL,DET,S,,,0,0,2006,,,,,,,,0,8,Top,,,,,425877,,,,,,,,,,,,,,,,,57780,213711,425877,405395,150071,121409,275930,133343,113744,408039,,,,,,,,,61,1,Curveball,4,2,2,4,2,4,2,4,,,,0.0,-0.034,10,27
,2006-10-27,,,,"Rodney, Fernando",150071,407845,field_out,hit_into_play,,,,,,"Ronnie Belliard grounds out softly, catcher Ivan Rodriguez to first baseman Sean Casey.",W,R,R,STL,DET,X,2,ground_ball,0,2,2006,,,,,133343,,121409,2,7,Bot,132.53,188.76,,,121358,,,,,,,,,,,,,,,,,57780,407845,121358,112087,135784,276346,136722,407155,434158,120044,,,,0.0,,0,0,,60,3,,4,2,4,2,2,4,4,2,,,,-0.023,-0.324,10,27
FA,2006-10-27,,,,"Rodney, Fernando",150071,407845,,foul,,,,,,"Ronnie Belliard grounds out softly, catcher Ivan Rodriguez to first baseman Sean Casey.",W,R,R,STL,DET,S,,,0,1,2006,,,,,133343,,121409,2,7,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,407845,121358,112087,135784,276346,136722,407155,434158,120044,,,,,,,,,60,2,Fastball,4,2,4,2,2,4,4,2,,,,0.0,-0.117,10,27
FA,2006-10-27,,,,"Rodney, Fernando",150071,407845,,foul,,,,,,"Ronnie Belliard grounds out softly, catcher Ivan Rodriguez to first baseman Sean Casey.",W,R,R,STL,DET,S,,,0,0,2006,,,,,133343,,121409,2,7,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,407845,121358,112087,135784,276346,136722,407155,434158,120044,,,,,,,,,60,1,Fastball,4,2,4,2,2,4,4,2,,,,0.0,-0.052,10,27
FA,2006-10-27,,,,"Rodney, Fernando",121409,407845,single,hit_into_play,,,,,,Scott Rolen singles on a line drive to right fielder Magglio Ordonez.   David Eckstein scores.    Preston Wilson to 3rd.,W,R,R,STL,DET,X,9,line_drive,1,1,2006,,,,,,275930,133343,2,7,Bot,172.69,105.42,,,121358,,,,,,,,,,,,,,,,,57780,407845,121358,112087,135784,276346,136722,407155,434158,120044,,,,0.9,,1,0,,59,3,Fastball,3,2,3,2,2,4,4,2,,,,0.104,0.902,10,27
CH,2006-10-27,,,,"Rodney, Fernando",121409,407845,,foul,,,,,,Scott Rolen singles on a line drive to right fielder Magglio Ordonez.   David Eckstein scores.    Preston Wilson to 3rd.,W,R,R,STL,DET,S,,,1,0,2006,,,,,,275930,133343,2,7,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,407845,121358,112087,135784,276346,136722,407155,434158,120044,,,,,,,,,59,2,Changeup,3,2,3,2,2,3,3,2,,,,0.0,-0.094,10,27
CH,2006-10-27,,,,"Rodney, Fernando",121409,407845,,ball,,,,,,Scott Rolen singles on a line drive to right fielder Magglio Ordonez.   David Eckstein scores.    Preston Wilson to 3rd.,W,R,R,STL,DET,B,,,0,0,2006,,,,,,275930,133343,2,7,Bot,,,,,121358,,,,,,,,,,,,,,,,,57780,407845,121358,112087,135784,276346,136722,407155,434158,120044,,,,,,,,,59,1,Changeup,3,2,3,2,2,3,3,2,,,,0.0,0.058,10,27
