pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,2004-03-31,,,,"Rivera, Mariano",114309,121250,field_out,hit_into_play,,,,,,"Brook Fordyce grounds out, pitcher Mariano Rivera to first baseman Tony Clark.",R,R,R,TB,NYY,X,1,ground_ball,1,2,2004,,,,,,,,2,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,0.0,,0,0,,77,4,,1,12,1,12,12,1,1,12,,,,0.0,-0.079,3,31
,2004-03-31,,,,"Rivera, Mariano",114309,121250,,foul,,,,,,"Brook Fordyce grounds out, pitcher Mariano Rivera to first baseman Tony Clark.",R,R,R,TB,NYY,S,,,1,1,2004,,,,,,,,2,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,77,3,,1,12,1,12,12,1,1,12,,,,0.0,-0.028,3,31
,2004-03-31,,,,"Rivera, Mariano",114309,121250,,swinging_strike,,,,,,"Brook Fordyce grounds out, pitcher Mariano Rivera to first baseman Tony Clark.",R,R,R,TB,NYY,S,,,1,0,2004,,,,,,,,2,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,77,2,,1,12,1,12,12,1,1,12,,,,0.0,-0.019,3,31
,2004-03-31,,,,"Rivera, Mariano",114309,121250,,ball,,,,,,"Brook Fordyce grounds out, pitcher Mariano Rivera to first baseman Tony Clark.",R,R,R,TB,NYY,B,,,0,0,2004,,,,,,,,2,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,77,1,,1,12,1,12,12,1,1,12,,,,0.0,0.015,3,31
,2004-03-31,,,,"Rivera, Mariano",333492,121250,strikeout,called_strike,,,,,,Aubrey Huff called out on strikes.,R,L,R,TB,NYY,S,2,,2,2,2004,,,,,,,,1,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,0.0,,0,0,,76,5,,1,12,1,12,12,1,1,12,,,,0.0,-0.163,3,31
,2004-03-31,,,,"Rivera, Mariano",333492,121250,,foul,,,,,,Aubrey Huff called out on strikes.,R,L,R,TB,NYY,S,,,2,1,2004,,,,,,,,1,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,76,4,,1,12,1,12,12,1,1,12,,,,0.0,-0.048,3,31
,2004-03-31,,,,"Rivera, Mariano",333492,121250,,called_strike,,,,,,Aubrey Huff called out on strikes.,R,L,R,TB,NYY,S,,,2,0,2004,,,,,,,,1,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,76,3,,1,12,1,12,12,1,1,12,,,,0.0,-0.039,3,31
,2004-03-31,,,,"Rivera, Mariano",333492,121250,,ball,,,,,,Aubrey Huff called out on strikes.,R,L,R,TB,NYY,B,,,1,0,2004,,,,,,,,1,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,76,2,,1,12,1,12,12,1,1,12,,,,0.0,0.044,3,31
,2004-03-31,,,,"Rivera, Mariano",333492,121250,,ball,,,,,,Aubrey Huff called out on strikes.,R,L,R,TB,NYY,B,,,0,0,2004,,,,,,,,1,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,,,,,,76,1,,1,12,1,12,12,1,1,12,,,,0.0,0.027,3,31
,2004-03-31,,,,"Rivera, Mariano",408306,121250,strikeout,swinging_strike,,,,,,Rocco Baldelli strikes out swinging.,R,R,R,TB,NYY,S,2,,3,2,2004,,,,,,,,0,9,Bot,,,,,120691,,,,,,,,,,,,,,,,,20020,121250,120691,112316,124388,121347,116539,425686,117863,122111,,,,0.0,,0,0,,75,7,,1,12,1,12,12,1,1,12,,,,0.0,-0.322,3,31
