pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
SI,2021-11-02,93.5,1.19,6.14,"Fried, Max",663656,608331,,swinging_strike,,,,,14,Kyle Tucker strikes out swinging.,W,L,L,HOU,ATL,S,,,0,1,2021,0.89,0.8,0.83,1.71,,,,0,5,Bot,,,,,518595,,,-2.893146966707902,-136.0753467123385,-7.50280612141708,11.728963545162346,27.34299283821355,-20.899393557517936,3.55,1.63,,,,94.1,1958,6.4,660906,608331,518595,518692,645277,663586,621020,592696,594807,592626,54.08,,,,,,,,37,2,Sinker,0,6,0,6,6,0,0,6,Standard,Standard,160,0.0,-0.052,11,11
SI,2021-11-02,92.5,1.47,6.12,"Fried, Max",663656,608331,,called_strike,,,,,3,Kyle Tucker strikes out swinging.,W,L,L,HOU,ATL,S,,,0,0,2021,0.77,0.79,0.28,3.02,,,,0,5,Bot,,,,,518595,,,-4.706132038687715,-134.72690900761265,-3.839848386762053,10.423710005728893,27.82794784903655,-21.9619308525754,3.64,1.63,,,,92.8,1968,6.3,660906,608331,518595,518692,645277,663586,621020,592696,594807,592626,54.18,,,,,,,,37,1,Sinker,0,6,0,6,6,0,0,6,Standard,Standard,166,0.0,-0.038,11,11
SL,2021-11-02,82.4,-1.8,5.22,"Maton, Phil",663586,664208,field_out,hit_into_play,,,,,9,Austin Riley flies out sharply to center fielder Jose Siri.,W,R,R,HOU,ATL,X,8,fly_ball,2,2,2021,1.58,0.41,0.71,2.08,,518692,,2,5,Top,158.35,46.22,,,455117,,,2.642379514638876,-119.97196010621008,-1.374592344455048,14.603118562523676,25.155332368134587,-28.147195468551008,3.49,1.6,385,103.5,27,83.0,2781,6.9,660906,664208,455117,493329,514888,608324,621043,488726,642350,663656,53.64,0.866,1.654,0.0,1,0,0,6,36,5,Slider,0,6,6,0,6,0,6,0,Standard,Standard,70,0.005,-0.259,11,11
SL,2021-11-02,80.2,-1.85,5.23,"Maton, Phil",663586,664208,,ball,,,,,14,Austin Riley flies out sharply to center fielder Jose Siri.,W,R,R,HOU,ATL,B,,,1,2,2021,1.64,0.2,1.99,1.88,,518692,,2,5,Top,,,,,455117,,,5.459730394418575,-116.75970509353284,-1.0517484126215242,13.892905096025908,22.876890617614688,-30.390567112220083,3.46,1.6,,,,81.0,2811,6.9,660906,664208,455117,493329,514888,608324,621043,488726,642350,663656,53.59,,,,,,,,36,4,Slider,0,6,6,0,6,0,6,0,Standard,Standard,66,0.0,0.045,11,11
FF,2021-11-02,93.4,-1.55,5.48,"Maton, Phil",663586,664208,,ball,,,,,12,Austin Riley flies out sharply to center fielder Jose Siri.,W,R,R,HOU,ATL,B,,,0,2,2021,0.1,1.37,0.36,3.98,,518692,,2,5,Top,,,,,455117,,,4.7671889838411685,-136.02726059585194,-1.139107524317891,0.1987067104133074,29.22442995055048,-15.11700895327276,3.4,1.6,,,,95.1,2603,7.2,660906,664208,455117,493329,514888,608324,621043,488726,642350,663656,53.3,,,,,,,,36,3,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,199,0.0,0.027,11,11
FF,2021-11-02,93.1,-1.68,5.31,"Maton, Phil",663586,664208,,called_strike,,,,,14,Austin Riley flies out sharply to center fielder Jose Siri.,W,R,R,HOU,ATL,S,,,0,1,2021,-0.01,1.39,1.12,1.7,,518692,,2,5,Top,,,,,455117,,,7.301799637115873,-135.36528469048838,-6.701427145640208,-1.5576584160761562,26.92524170133697,-13.751814677428174,3.52,1.63,,,,94.8,2577,7.1,660906,664208,455117,493329,514888,608324,621043,488726,642350,663656,53.37,,,,,,,,36,2,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,206,0.0,-0.086,11,11
FF,2021-11-02,92.4,-1.52,5.51,"Maton, Phil",663586,664208,,called_strike,,,,,3,Austin Riley flies out sharply to center fielder Jose Siri.,W,R,R,HOU,ATL,S,,,0,0,2021,0.18,1.23,0.66,2.97,,518692,,2,5,Top,,,,,455117,,,5.233352672269632,-134.57733175991012,-3.4524853903425567,1.2672048691639202,25.55160643897341,-16.62726973847002,3.55,1.6,,,,94.3,2572,7.1,660906,664208,455117,493329,514888,608324,621043,488726,642350,663656,53.4,,,,,,,,36,1,4-Seam Fastball,0,6,6,0,6,0,6,0,Standard,Standard,207,0.0,-0.045,11,11
SL,2021-11-02,82.4,1.1,6.15,"Taylor, Blake",518692,642130,double,hit_into_play,,,,,4,Freddie Freeman doubles (1) on a sharp fly ball to left fielder Michael Brantley.   Jorge Soler scores.,W,L,L,HOU,ATL,X,7,fly_ball,3,1,2021,-0.64,-0.23,-0.32,2.78,,,624585,2,5,Top,72.59,60.19,,,455117,,,-1.9796365091810453,-120.07906969895906,-0.6989874696920841,-5.843057702057857,23.072528589299107,-34.48002332646089,3.58,1.68,367,101.9,35,83.0,2161,6.6,660906,642130,455117,493329,514888,608324,621043,488726,642350,663656,53.88,0.486,0.942,1.25,1,1,1,6,35,5,Slider,0,5,5,0,6,0,6,0,Infield shift,Standard,297,-0.028,0.651,11,11
FF,2021-11-02,95.5,1.11,6.12,"Taylor, Blake",518692,642130,,ball,,,,,11,Freddie Freeman doubles (1) on a sharp fly ball to left fielder Michael Brantley.   Jorge Soler scores.,W,L,L,HOU,ATL,B,,,2,1,2021,-0.2,1.25,-0.68,3.86,,,624585,2,5,Top,,,,,455117,,,-4.265021675277844,-139.14605949570512,-3.1943358876572363,-1.7666335840334726,28.97902769446804,-15.354874723840648,3.64,1.68,,,,96.2,2454,6.4,660906,642130,455117,493329,514888,608324,621043,488726,642350,663656,54.05,,,,,,,,35,4,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shift,Standard,168,0.0,0.077,11,11
FF,2021-11-02,95.6,0.95,6.08,"Taylor, Blake",518692,642130,,ball,,,,,13,Freddie Freeman doubles (1) on a sharp fly ball to left fielder Michael Brantley.   Jorge Soler scores.,W,L,L,HOU,ATL,B,,,1,1,2021,-0.09,1.38,-1.24,1.46,,,624585,2,5,Top,,,,,455117,,,-5.584472013179293,-138.8582955540894,-9.67141932470314,0.1356979756034566,31.570666360167788,-12.340208635101792,3.7,1.68,,,,96.0,2472,6.6,660906,642130,455117,493329,514888,608324,621043,488726,642350,663656,53.86,,,,,,,,35,3,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shift,Standard,167,0.0,0.04,11,11
