pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
FF,2011-10-28,98.1,-0.85,5.73,"Motte, Jason",461815,435400,field_out,hit_into_play,,,,,1,David Murphy flies out to left fielder Allen Craig.,W,L,R,STL,TEX,X,7,fly_ball,0,1,2011,-0.75,1.43,-0.56,3.7,,,,2,9,Top,70.28,93.37,,,425877,,111028_222158,2.42,-142.85,-3.04,-9.04,38.28,-14.71,3.74,1.76,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,0.0,,0,0,,73,2,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.001,-0.079,10,28
SI,2011-10-28,93.8,-0.99,5.39,"Motte, Jason",461815,435400,,called_strike,,,,,8,David Murphy flies out to left fielder Allen Craig.,W,L,R,STL,TEX,S,,,0,0,2011,-1.6,0.64,-0.14,2.05,,,,2,9,Top,,,,,425877,,111028_222139,5.95,-136.34,-4.04,-19.66,32.21,-26.4,3.74,1.76,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,73,1,Sinker,6,2,2,6,2,6,2,6,,,,0.0,-0.016,10,28
FF,2011-10-28,98.0,-0.77,5.55,"Motte, Jason",435063,435400,field_out,hit_into_play,,,,,5,"Mike Napoli grounds out, third baseman Daniel Descalso to first baseman Albert Pujols.",W,R,R,STL,TEX,X,5,ground_ball,2,2,2011,-0.75,1.57,-0.26,2.12,,,,1,9,Top,105.42,167.67,,,425877,,111028_222049,3.03,-142.54,-7.26,-8.93,38.94,-12.89,3.14,1.5,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,0.0,,0,0,,72,5,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.004,-0.14,10,28
FC,2011-10-28,92.0,-0.86,5.42,"Motte, Jason",435063,435400,,ball,,,,,9,"Mike Napoli grounds out, third baseman Daniel Descalso to first baseman Albert Pujols.",W,R,R,STL,TEX,B,,,1,2,2011,0.0,0.69,0.28,1.45,,,,1,9,Top,,,,,425877,,111028_222029,2.68,-133.95,-5.56,1.71,29.86,-25.96,3.14,1.43,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,72,4,Cutter,6,2,2,6,2,6,2,6,,,,0.0,0.026,10,28
FF,2011-10-28,98.6,-0.9,5.51,"Motte, Jason",435063,435400,,foul,,,,,2,"Mike Napoli grounds out, third baseman Daniel Descalso to first baseman Albert Pujols.",W,R,R,STL,TEX,S,,,1,1,2011,-0.6,1.71,-0.07,2.69,,,,1,9,Top,,,,,425877,,111028_221959,3.56,-143.37,-6.11,-6.89,36.84,-10.39,3.14,1.5,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,72,3,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.0,-0.04,10,28
FF,2011-10-28,98.3,-0.87,5.63,"Motte, Jason",435063,435400,,ball,,,,,12,"Mike Napoli grounds out, third baseman Daniel Descalso to first baseman Albert Pujols.",W,R,R,STL,TEX,B,,,0,1,2011,-0.77,1.94,0.74,3.34,,,,1,9,Top,,,,,425877,,111028_221938,6.2,-142.93,-5.08,-9.42,38.32,-7.43,3.13,1.5,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,72,2,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.0,0.016,10,28
FF,2011-10-28,97.3,-0.85,5.46,"Motte, Jason",435063,435400,,called_strike,,,,,5,"Mike Napoli grounds out, third baseman Daniel Descalso to first baseman Albert Pujols.",W,R,R,STL,TEX,S,,,0,0,2011,-0.7,1.68,-0.01,2.52,,,,1,9,Top,,,,,425877,,111028_221920,3.82,-141.53,-6.14,-8.28,35.95,-11.33,3.49,1.75,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,72,1,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.0,-0.023,10,28
FF,2011-10-28,97.4,-1.07,5.37,"Motte, Jason",443558,435400,field_out,hit_into_play,,,,,4,Nelson Cruz flies out to center fielder Jon Jay.,W,R,R,STL,TEX,X,8,fly_ball,2,1,2011,-0.99,1.66,-0.58,2.75,,,,0,9,Top,150.6,78.31,,,425877,,111028_221839,3.59,-141.65,-5.2,-12.44,35.91,-11.68,3.5,1.67,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,0.0,,0,0,,71,4,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.008,-0.266,10,28
FF,2011-10-28,97.4,-1.14,5.37,"Motte, Jason",443558,435400,,called_strike,,,,,6,Nelson Cruz flies out to center fielder Jon Jay.,W,R,R,STL,TEX,S,,,2,0,2011,-0.95,1.81,0.42,2.97,,,,0,9,Top,,,,,425877,,111028_221822,6.46,-141.66,-4.98,-11.89,35.84,-9.5,3.78,1.67,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,71,3,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.0,-0.055,10,28
FF,2011-10-28,98.4,-0.34,5.65,"Motte, Jason",443558,435400,,ball,,,,,14,Nelson Cruz flies out to center fielder Jon Jay.,W,R,R,STL,TEX,B,,,1,0,2011,-0.65,1.98,1.05,1.86,,,,0,9,Top,,,,,425877,,111028_221759,5.26,-142.82,-9.43,-7.57,36.31,-6.72,3.79,1.76,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,71,2,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.0,0.063,10,28
FF,2011-10-28,98.6,-0.82,5.6,"Motte, Jason",443558,435400,,ball,,,,,13,Nelson Cruz flies out to center fielder Jon Jay.,W,R,R,STL,TEX,B,,,0,0,2011,-0.62,1.63,-1.04,2.58,,,,0,9,Top,,,,,425877,,111028_221745,0.67,-143.43,-6.48,-7.25,37.29,-11.52,3.79,1.67,,,,,,,317073,435400,425877,405395,346857,518614,279577,501800,445055,435401,50,,,,,,,,71,1,4-Seam Fastball,6,2,2,6,2,6,2,6,,,,0.0,0.033,10,28
SL,2011-10-28,81.3,-2.53,5.93,"Ogando, Alexi",501800,468396,strikeout,called_strike,,,,,8,Allen Craig called out on strikes.,W,R,R,STL,TEX,S,2,,3,2,2011,-0.6,0.76,0.17,1.68,,,,2,8,Bot,,,,,435063,,111028_221418,7.33,-118.03,-4.21,-4.77,22.21,-26.57,3.34,1.43,,,,,,,317073,468396,435063,276545,435079,134181,462101,461815,285078,443558,50,,,0.0,,0,0,,70,6,Slider,6,2,6,2,2,6,6,2,,,,-0.001,-0.112,10,28
SL,2011-10-28,86.2,0.07,5.84,"Gonzalez, Michael",501800,283166,,ball,,,,,13,Allen Craig called out on strikes.,W,R,L,STL,TEX,B,,,2,2,2011,-0.35,0.59,-0.21,-0.02,,,,2,8,Bot,,,,,435063,,111028_221021,-0.17,-125.31,-8.79,-2.54,27.59,-27.79,3.38,1.52,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,70,5,Slider,6,2,6,2,2,6,6,2,,,,0.0,0.032,10,28
SL,2011-10-28,83.0,0.23,5.95,"Gonzalez, Michael",501800,283166,,called_strike,,,,,5,Allen Craig called out on strikes.,W,R,L,STL,TEX,S,,,2,1,2011,-0.44,0.51,-0.07,2.35,,,,2,8,Bot,,,,,435063,,111028_220951,-0.05,-120.86,-2.54,-3.27,23.18,-28.88,3.35,1.41,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,70,4,Slider,6,2,6,2,2,6,6,2,,,,0.0,-0.029,10,28
FF,2011-10-28,93.3,0.2,6.02,"Gonzalez, Michael",501800,283166,,ball,,,,,11,Allen Craig called out on strikes.,W,R,L,STL,TEX,B,,,1,1,2011,0.54,1.72,-0.14,4.44,,,,2,8,Bot,,,,,435063,,111028_220928,-2.54,-135.93,-1.82,8.77,35.62,-12.63,3.5,1.52,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,70,3,4-Seam Fastball,6,2,6,2,2,6,6,2,,,,0.0,0.017,10,28
FF,2011-10-28,92.2,-0.02,5.97,"Gonzalez, Michael",501800,283166,,ball,,,,,11,Allen Craig called out on strikes.,W,R,L,STL,TEX,B,,,0,1,2011,0.83,1.69,-0.86,4.03,,,,2,8,Bot,,,,,435063,,111028_220916,-4.55,-134.26,-2.54,12.32,35.26,-13.55,3.3,1.41,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,70,2,4-Seam Fastball,6,2,6,2,2,6,6,2,,,,0.0,0.012,10,28
SL,2011-10-28,82.2,0.05,6.13,"Gonzalez, Michael",501800,283166,,called_strike,,,,,4,Allen Craig called out on strikes.,W,R,L,STL,TEX,S,,,0,0,2011,-0.39,0.47,-0.7,2.22,,,,2,8,Bot,,,,,435063,,111028_220902,-1.2,-119.6,-2.88,-2.68,26.94,-29.42,3.54,1.55,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,70,1,Slider,6,2,6,2,2,6,6,2,,,,0.0,-0.016,10,28
FF,2011-10-28,92.7,0.16,5.84,"Gonzalez, Michael",444135,283166,strikeout,called_strike,,,,,5,Ryan Theriot called out on strikes.,W,R,L,STL,TEX,S,2,,0,2,2011,0.72,1.79,0.1,2.57,,,,1,8,Bot,,,,,435063,,111028_220828,-2.24,-134.98,-6.29,10.97,37.11,-12.2,3.18,1.4,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,0.0,,0,0,,69,3,4-Seam Fastball,6,2,6,2,2,6,6,2,,,,0.0,-0.102,10,28
SL,2011-10-28,82.8,0.04,6.0,"Gonzalez, Michael",444135,283166,,swinging_strike,,,,,8,Ryan Theriot called out on strikes.,W,R,L,STL,TEX,S,,,0,1,2011,-0.45,0.01,0.02,1.5,,,,1,8,Bot,,,,,435063,,111028_220808,0.67,-120.49,-3.5,-3.35,24.42,-34.07,3.18,1.47,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,69,2,Slider,6,2,6,2,2,6,6,2,,,,0.0,-0.035,10,28
SL,2011-10-28,78.8,0.17,6.13,"Gonzalez, Michael",444135,283166,,called_strike,,,,,2,Ryan Theriot called out on strikes.,W,R,L,STL,TEX,S,,,0,0,2011,-0.28,0.15,0.07,2.94,,,,1,8,Bot,,,,,435063,,111028_220755,0.06,-114.82,0.04,-1.37,24.32,-32.56,3.08,1.5,,,,,,,317073,283166,435063,276545,435079,134181,462101,461815,285078,443558,50,,,,,,,,69,1,Slider,6,2,6,2,2,6,6,2,,,,0.0,-0.023,10,28
