pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,2001-11-03,,,,"Witasick, Jay",119064,124482,single,hit_into_play,,,,,,Damian Miller singles on a to left fielder Chuck Knoblauch.   Reggie Sanders to 3rd.    Jay Bell to 2nd.,W,R,R,ARI,NYY,X,7,,1,2,2001,,,,,,121673,110826,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,0.9,,1,0,,30,4,,6,0,6,0,0,6,6,0,,,,0.008,1.054,11,3
,2001-11-03,,,,"Witasick, Jay",119064,124482,,foul,,,,,,Damian Miller singles on a to left fielder Chuck Knoblauch.   Reggie Sanders to 3rd.    Jay Bell to 2nd.,W,R,R,ARI,NYY,S,,,1,1,2001,,,,,,121673,110826,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,,,,,,30,3,,6,0,6,0,0,6,6,0,,,,0.0,-0.113,11,3
,2001-11-03,,,,"Witasick, Jay",119064,124482,,ball,,,,,,Damian Miller singles on a to left fielder Chuck Knoblauch.   Reggie Sanders to 3rd.    Jay Bell to 2nd.,W,R,R,ARI,NYY,B,,,0,1,2001,,,,,,121673,110826,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,,,,,,30,2,,6,0,6,0,0,6,6,0,,,,0.0,0.07,11,3
,2001-11-03,,,,"Witasick, Jay",119064,124482,,foul,,,,,,Damian Miller singles on a to left fielder Chuck Knoblauch.   Reggie Sanders to 3rd.    Jay Bell to 2nd.,W,R,R,ARI,NYY,S,,,0,0,2001,,,,,,121673,110826,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,,,,,,30,1,,6,0,6,0,0,6,6,0,,,,0.0,-0.064,11,3
,2001-11-03,,,,"Witasick, Jay",110826,124482,single,hit_into_play,,,,,,Jay Bell singles on a to left fielder Chuck Knoblauch.   Matt Williams scores.    Reggie Sanders to 2nd.,W,R,R,ARI,NYY,X,7,,1,1,2001,,,,,124326,,121673,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,0.9,,1,0,,29,3,,5,0,5,0,0,6,6,0,,,,0.01,0.744,11,3
,2001-11-03,,,,"Witasick, Jay",110826,124482,,swinging_strike,,,,,,Jay Bell singles on a to left fielder Chuck Knoblauch.   Matt Williams scores.    Reggie Sanders to 2nd.,W,R,R,ARI,NYY,S,,,1,0,2001,,,,,124326,,121673,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,,,,,,29,2,,5,0,5,0,0,5,5,0,,,,0.0,-0.069,11,3
,2001-11-03,,,,"Witasick, Jay",110826,124482,,ball,,,,,,Jay Bell singles on a to left fielder Chuck Knoblauch.   Matt Williams scores.    Reggie Sanders to 2nd.,W,R,R,ARI,NYY,B,,,0,0,2001,,,,,124326,,121673,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,,,,,,29,1,,5,0,5,0,0,5,5,0,,,,0.0,0.065,11,3
,2001-11-03,,,,"Witasick, Jay",121673,124482,single,hit_into_play,,,,,,Reggie Sanders singles on a to left fielder Chuck Knoblauch.   Greg Colbrunn scores.    Matt Williams to 3rd.,W,R,R,ARI,NYY,X,7,,0,1,2001,,,,,112461,124326,,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,0.9,,1,0,,28,2,,4,0,4,0,0,5,5,0,,,,0.018,0.907,11,3
,2001-11-03,,,,"Witasick, Jay",121673,124482,,called_strike,,,,,,Reggie Sanders singles on a to left fielder Chuck Knoblauch.   Greg Colbrunn scores.    Matt Williams to 3rd.,W,R,R,ARI,NYY,S,,,0,0,2001,,,,,112461,124326,,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,124482,120691,118362,150093,111515,116539,117197,124288,133341,,,,,,,,,28,1,,4,0,4,0,0,4,4,0,,,,0.0,-0.082,11,3
,2001-11-03,,,,"Pettitte, Andy",124326,120485,double,hit_into_play,,,,,,Matt Williams doubles (1) on a to right fielder Shane Spencer.   Greg Colbrunn to 3rd.,W,R,L,ARI,NYY,X,9,,1,2,2001,,,,,,,112461,0,3,Bot,,,,,120691,,,,,,,,,,,,,,,,,9100,120485,120691,118362,150093,111515,116539,117197,124288,133341,,,,1.25,,1,1,,27,7,,4,0,4,0,0,4,4,0,,,,0.033,1.237,11,3
