pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,1996-03-31,,,,"Simas, Bill",121347,122239,single,hit_into_play,,,,,,Alex Rodriguez singles.   Doug Strange scores.    Russ Davis to 3rd.    Dan Wilson to 2nd.,R,R,R,SEA,CWS,X,,line_drive,1,2,1996,,,,,122857,113137,124383,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,0.9,,1,0,,97,4,,2,2,2,2,2,3,3,2,,,,0.171,1.501,3,31
,1996-03-31,,,,"Simas, Bill",121347,122239,,foul,,,,,,Alex Rodriguez singles.   Doug Strange scores.    Russ Davis to 3rd.    Dan Wilson to 2nd.,R,R,R,SEA,CWS,S,,,1,1,1996,,,,,122857,113137,124383,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,97,3,,2,2,2,2,2,2,2,2,,,,0.0,-0.208,3,31
,1996-03-31,,,,"Simas, Bill",121347,122239,,swinging_strike,,,,,,Alex Rodriguez singles.   Doug Strange scores.    Russ Davis to 3rd.    Dan Wilson to 2nd.,R,R,R,SEA,CWS,S,,,1,0,1996,,,,,122857,113137,124383,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,97,2,,2,2,2,2,2,2,2,2,,,,0.0,-0.157,3,31
,1996-03-31,,,,"Simas, Bill",121347,122239,,ball,,,,,,Alex Rodriguez singles.   Doug Strange scores.    Russ Davis to 3rd.    Dan Wilson to 2nd.,R,R,R,SEA,CWS,B,,,0,0,1996,,,,,122857,113137,124383,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,97,1,,2,2,2,2,2,2,2,2,,,,0.0,0.072,3,31
,1996-03-31,,,,"Simas, Bill",124383,122239,intent_walk,intent_ball,,,,,,Bill Simas intentionally walks Dan Wilson.,R,R,R,SEA,CWS,B,,,3,0,1996,,,,,122857,113137,,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,0.0,,0,0,,96,4,,2,2,2,2,2,2,2,2,,,,-0.009,,3,31
,1996-03-31,,,,"Simas, Bill",124383,122239,,intent_ball,,,,,,Bill Simas intentionally walks Dan Wilson.,R,R,R,SEA,CWS,B,,,2,0,1996,,,,,122857,113137,,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,96,3,,2,2,2,2,2,2,2,2,,,,0.0,,3,31
,1996-03-31,,,,"Simas, Bill",124383,122239,,intent_ball,,,,,,Bill Simas intentionally walks Dan Wilson.,R,R,R,SEA,CWS,B,,,1,0,1996,,,,,122857,113137,,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,96,2,,2,2,2,2,2,2,2,2,,,,0.0,,3,31
,1996-03-31,,,,"Simas, Bill",124383,122239,,intent_ball,,,,,,Bill Simas intentionally walks Dan Wilson.,R,R,R,SEA,CWS,B,,,0,0,1996,,,,,122857,113137,,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,96,1,,2,2,2,2,2,2,2,2,,,,0.0,,3,31
,1996-03-31,,,,"Simas, Bill",113137,122239,double,hit_into_play,,,,,,Russ Davis doubles (1) on a line drive to left fielder Tony Phillips.   Doug Strange to 3rd.,R,R,R,SEA,CWS,X,7,line_drive,1,2,1996,,,,,,,122857,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,1.25,,1,1,,95,4,,2,2,2,2,2,2,2,2,,,,0.206,1.061,3,31
,1996-03-31,,,,"Simas, Bill",113137,122239,,foul,,,,,,Russ Davis doubles (1) on a line drive to left fielder Tony Phillips.   Doug Strange to 3rd.,R,R,R,SEA,CWS,S,,,1,1,1996,,,,,,,122857,1,12,Bot,,,,,116843,,,,,,,,,,,,,,,,,210930,122239,116843,123245,113660,123697,115230,120522,117731,118363,,,,,,,,,95,3,,2,2,2,2,2,2,2,2,,,,0.0,-0.081,3,31
