pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
CU,2010-11-01,73.8,1.44,6.97,"Lee, Cliff",121074,424324,,ball,,,,,12,"Edgar Renteria grounds into a double play, shortstop Elvis Andrus to second baseman Ian Kinsler to first baseman Mitch Moreland.   Aubrey Huff out at 2nd.    Edgar Renteria out at 1st.",W,R,L,TEX,SF,B,,,1,2,2010,-1.11,-0.81,1.24,5.03,,,333492,1,5,Top,,,,,134260,,101101_200841,1.5,-107.42,5.36,-8.26,17.71,-40.36,3.42,1.78,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,31,4,Curveball,0,0,0,0,0,0,0,0,,,,0.0,0.044,11,1
FC,2010-11-01,86.3,1.47,6.27,"Lee, Cliff",121074,424324,,foul,,,,,13,"Edgar Renteria grounds into a double play, shortstop Elvis Andrus to second baseman Ian Kinsler to first baseman Mitch Moreland.   Aubrey Huff out at 2nd.    Edgar Renteria out at 1st.",W,R,L,TEX,SF,S,,,1,1,2010,-0.31,1.11,-1.22,2.45,,,333492,1,5,Top,,,,,134260,,101101_200749,-6.3,-125.44,-5.21,-2.09,19.71,-21.69,3.6,1.86,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,31,3,Cutter,0,0,0,0,0,0,0,0,,,,0.0,-0.063,11,1
SI,2010-11-01,92.1,1.21,6.43,"Lee, Cliff",121074,424324,,ball,,,,,11,"Edgar Renteria grounds into a double play, shortstop Elvis Andrus to second baseman Ian Kinsler to first baseman Mitch Moreland.   Aubrey Huff out at 2nd.    Edgar Renteria out at 1st.",W,R,L,TEX,SF,B,,,0,1,2010,1.13,1.67,-0.28,4.06,,,333492,1,5,Top,,,,,134260,,101101_200722,-7.14,-133.92,-3.88,16.78,23.57,-13.1,3.62,1.95,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,31,2,Sinker,0,0,0,0,0,0,0,0,,,,0.0,0.024,11,1
SI,2010-11-01,92.5,1.33,6.37,"Lee, Cliff",121074,424324,,called_strike,,,,,3,"Edgar Renteria grounds into a double play, shortstop Elvis Andrus to second baseman Ian Kinsler to first baseman Mitch Moreland.   Aubrey Huff out at 2nd.    Edgar Renteria out at 1st.",W,R,L,TEX,SF,S,,,0,0,2010,1.12,1.79,0.57,3.49,,,333492,1,5,Top,,,,,134260,,101101_200656,-5.13,-134.57,-5.43,16.45,29.16,-11.8,3.58,1.86,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,31,1,Sinker,0,0,0,0,0,0,0,0,,,,0.0,-0.048,11,1
SI,2010-11-01,93.1,1.24,6.36,"Lee, Cliff",150100,424324,strikeout,foul_tip,,,,,2,Pat Burrell strikes out on a foul tip.,W,R,L,TEX,SF,S,2,,0,2,2010,1.24,1.77,-0.05,3.2,,,333492,0,5,Top,,,,,134260,,101101_200622,-6.84,-135.32,-6.24,18.21,29.7,-11.8,3.57,1.89,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,0.0,,0,0,,30,4,Sinker,0,0,0,0,0,0,0,0,,,,0.044,-0.232,11,1
SI,2010-11-01,91.8,1.28,6.42,"Lee, Cliff",150100,424324,,foul,,,,,11,Pat Burrell strikes out on a foul tip.,W,R,L,TEX,SF,S,,,0,2,2010,0.91,1.48,-0.56,3.98,,,333492,0,5,Top,,,,,134260,,101101_200537,-7.51,-133.5,-3.57,13.86,22.05,-15.61,3.57,1.89,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,30,3,Sinker,0,0,0,0,0,0,0,0,,,,0.0,0.0,11,1
SI,2010-11-01,91.9,1.24,6.51,"Lee, Cliff",150100,424324,,swinging_strike,,,,,12,Pat Burrell strikes out on a foul tip.,W,R,L,TEX,SF,S,,,0,1,2010,0.83,2.0,0.2,4.14,,,333492,0,5,Top,,,,,134260,,101101_200518,-5.15,-133.75,-4.62,12.68,23.89,-8.9,3.57,1.89,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,30,2,Sinker,0,0,0,0,0,0,0,0,,,,0.0,-0.076,11,1
SI,2010-11-01,91.8,1.21,6.24,"Lee, Cliff",150100,424324,,called_strike,,,,,4,Pat Burrell strikes out on a foul tip.,W,R,L,TEX,SF,S,,,0,0,2010,1.17,1.5,-0.36,2.63,,,333492,0,5,Top,,,,,134260,,101101_200458,-7.36,-133.42,-6.61,17.02,24.91,-15.57,3.59,1.89,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,30,1,Sinker,0,0,0,0,0,0,0,0,,,,0.0,-0.054,11,1
SI,2010-11-01,93.3,1.14,6.2,"Lee, Cliff",333492,424324,field_error,hit_into_play,,,,,13,"Aubrey Huff reaches on a missed catch error by first baseman Mitch Moreland, assist to second baseman Ian Kinsler.",W,L,L,TEX,SF,X,4,ground_ball,0,2,2010,1.24,1.38,-0.87,2.16,,,,0,5,Top,138.55,168.67,,,134260,,101101_200414,-8.91,-135.49,-7.89,18.74,22.76,-16.37,3.3,1.63,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,0.9,,0,0,,29,3,Sinker,0,0,0,0,0,0,0,0,,,,-0.047,0.505,11,1
CU,2010-11-01,74.7,1.3,6.71,"Lee, Cliff",333492,424324,,called_strike,,,,,8,"Aubrey Huff reaches on a missed catch error by first baseman Mitch Moreland, assist to second baseman Ian Kinsler.",W,L,L,TEX,SF,S,,,0,1,2010,-0.83,-1.15,0.12,2.23,,,,0,5,Top,,,,,134260,,101101_200354,-1.11,-108.84,0.5,-6.02,20.01,-43.31,3.43,1.76,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,29,2,Curveball,0,0,0,0,0,0,0,0,,,,0.0,-0.05,11,1
SI,2010-11-01,91.9,1.12,6.27,"Lee, Cliff",333492,424324,,called_strike,,,,,5,"Aubrey Huff reaches on a missed catch error by first baseman Mitch Moreland, assist to second baseman Ian Kinsler.",W,L,L,TEX,SF,S,,,0,0,2010,1.2,1.63,0.15,2.32,,,,0,5,Top,,,,,134260,,101101_200338,-5.87,-133.59,-7.83,17.42,26.59,-13.94,3.47,1.67,,,,,,,286351,424324,134260,519048,435079,276545,462101,461815,285078,443558,50,,,,,,,,29,1,Sinker,0,0,0,0,0,0,0,0,,,,0.0,-0.033,11,1
SL,2010-11-01,85.7,-0.96,5.9,"Lincecum, Tim",443558,453311,strikeout,swinging_strike,,,,,13,Nelson Cruz strikes out swinging.,W,R,R,TEX,SF,S,2,,2,2,2010,0.06,0.32,-0.05,1.49,,,115223,2,4,Bot,,,,,457763,,101101_200020,1.82,-124.71,-4.61,2.17,24.59,-30.82,3.88,1.89,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,0.0,,0,0,,28,5,Slider,0,0,0,0,0,0,0,0,,,,-0.028,-0.196,11,1
FF,2010-11-01,93.7,-0.36,6.04,"Lincecum, Tim",443558,453311,,swinging_strike,,,,,5,Nelson Cruz strikes out swinging.,W,R,R,TEX,SF,S,,,2,1,2010,0.44,1.95,0.14,2.58,,,115223,2,4,Bot,,,,,457763,,101101_200000,-0.11,-136.23,-7.63,7.74,29.03,-9.14,3.88,1.89,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,,,,,,28,4,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.0,-0.044,11,1
SL,2010-11-01,87.8,-0.8,6.0,"Lincecum, Tim",443558,453311,,called_strike,,,,,14,Nelson Cruz strikes out swinging.,W,R,R,TEX,SF,S,,,2,0,2010,0.33,1.02,0.95,2.27,,,115223,2,4,Bot,,,,,457763,,101101_195939,3.36,-127.73,-5.05,5.52,21.99,-22.51,3.77,2.06,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,,,,,,28,3,Slider,0,0,0,0,0,0,0,0,,,,0.0,-0.059,11,1
SL,2010-11-01,84.0,-0.92,6.07,"Lincecum, Tim",443558,453311,,ball,,,,,13,Nelson Cruz strikes out swinging.,W,R,R,TEX,SF,B,,,1,0,2010,-0.13,0.72,-1.08,2.29,,,115223,2,4,Bot,,,,,457763,,101101_195918,-0.39,-122.33,-3.65,-0.02,23.11,-26.54,3.73,1.96,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,,,,,,28,2,Slider,0,0,0,0,0,0,0,0,,,,0.0,0.045,11,1
FF,2010-11-01,90.0,-0.58,5.93,"Lincecum, Tim",443558,453311,,blocked_ball,,,,,13,Nelson Cruz strikes out swinging.,W,R,R,TEX,SF,B,,,0,0,2010,0.46,0.99,-0.37,0.75,,,115223,2,4,Bot,,,,,457763,,101101_195900,-0.9,-130.76,-9.27,7.58,20.91,-22.29,3.76,1.89,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,,,,,,28,1,4-Seam Fastball,0,0,0,0,0,0,0,0,,,,0.0,0.028,11,1
SL,2010-11-01,88.4,-0.72,6.05,"Lincecum, Tim",115223,453311,force_out,hit_into_play,,,,,9,"Vladimir Guerrero grounds into a force out, shortstop Edgar Renteria to second baseman Freddy Sanchez.   Michael Young out at 2nd.    Vladimir Guerrero to 1st.",W,R,R,TEX,SF,X,6,ground_ball,0,0,2010,0.81,0.83,0.53,1.98,,,276545,1,4,Bot,108.43,154.62,,,457763,,101101_195804,0.94,-128.65,-5.67,11.67,19.96,-24.54,3.74,1.88,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,0.0,,0,0,,27,1,Slider,0,0,0,0,0,0,0,0,,,,-0.034,-0.37,11,1
SL,2010-11-01,85.4,-1.13,5.86,"Lincecum, Tim",285078,453311,strikeout,swinging_strike_blocked,,,,,13,Josh Hamilton strikes out swinging.,W,L,R,TEX,SF,S,2,,1,2,2010,0.18,0.89,-0.96,0.97,,,276545,0,4,Bot,,,,,457763,,101101_195734,-0.28,-124.11,-7.13,3.53,20.5,-24.42,3.64,1.66,,,,,,,286351,453311,457763,333492,408108,346874,121074,425496,400023,400083,50,,,0.0,,0,0,,26,7,Slider,0,0,0,0,0,0,0,0,,,,-0.04,-0.258,11,1
