pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,1974-10-02,,,,"Carlton, Steve",111260,112008,walk,ball,,,,,,Ken Boswell walks.,R,L,L,NYM,PHI,B,,,3,0,1974,,,,,,,,1,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,0.7,,0,0,,34,4,,2,1,2,1,1,2,2,1,,,,0.022,0.0,10,2
,1974-10-02,,,,"Carlton, Steve",111260,112008,,ball,,,,,,Ken Boswell walks.,R,L,L,NYM,PHI,B,,,2,0,1974,,,,,,,,1,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,,,,,,34,3,,2,1,2,1,1,2,2,1,,,,0.0,0.0,10,2
,1974-10-02,,,,"Carlton, Steve",111260,112008,,ball,,,,,,Ken Boswell walks.,R,L,L,NYM,PHI,B,,,1,0,1974,,,,,,,,1,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,,,,,,34,2,,2,1,2,1,1,2,2,1,,,,0.0,0.003,10,2
,1974-10-02,,,,"Carlton, Steve",111260,112008,,ball,,,,,,Ken Boswell walks.,R,L,L,NYM,PHI,B,,,0,0,1974,,,,,,,,1,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,,,,,,34,1,,2,1,2,1,1,2,2,1,,,,0.0,0.237,10,2
,1974-10-02,,,,"Carlton, Steve",123222,112008,strikeout,swinging_strike,,,,,,George Theodore strikes out swinging.,R,R,L,NYM,PHI,S,2,,0,2,1974,,,,,,,,0,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,0.0,,0,0,,33,3,,2,1,2,1,1,2,2,1,,,,-0.02,-0.002,10,2
,1974-10-02,,,,"Carlton, Steve",123222,112008,,swinging_strike,,,,,,George Theodore strikes out swinging.,R,R,L,NYM,PHI,S,,,0,1,1974,,,,,,,,0,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,,,,,,33,2,,2,1,2,1,1,2,2,1,,,,0.0,-0.002,10,2
,1974-10-02,,,,"Carlton, Steve",123222,112008,,swinging_strike,,,,,,George Theodore strikes out swinging.,R,R,L,NYM,PHI,S,,,0,0,1974,,,,,,,,0,4,Bot,,,,,111221,,,,,,,,,,,,,,,,,168212,112008,111221,119258,112089,121836,111281,118023,121326,110248,,,,,,,,,33,1,,2,1,2,1,1,2,2,1,,,,0.0,-0.214,10,2
,1974-10-02,,,,"Matlack, Jon",112089,118428,strikeout,swinging_strike,,,,,,Dave Cash strikes out swinging.,R,R,L,NYM,PHI,S,2,,0,2,1974,,,,,,,112008,2,4,Top,,,,,113681,,,,,,,,,,,,,,,,,168212,118428,113681,123222,119056,111260,114632,110401,115306,122699,,,,0.0,,0,0,,32,3,,2,1,1,2,1,2,1,2,,,,0.029,-0.001,10,2
,1974-10-02,,,,"Matlack, Jon",112089,118428,,swinging_strike,,,,,,Dave Cash strikes out swinging.,R,R,L,NYM,PHI,S,,,0,1,1974,,,,,,,112008,2,4,Top,,,,,113681,,,,,,,,,,,,,,,,,168212,118428,113681,123222,119056,111260,114632,110401,115306,122699,,,,,,,,,32,2,,2,1,1,2,1,2,1,2,,,,0.0,-0.001,10,2
,1974-10-02,,,,"Matlack, Jon",112089,118428,,swinging_strike,,,,,,Dave Cash strikes out swinging.,R,R,L,NYM,PHI,S,,,0,0,1974,,,,,,,112008,2,4,Top,,,,,113681,,,,,,,,,,,,,,,,,168212,118428,113681,123222,119056,111260,114632,110401,115306,122699,,,,,,,,,32,1,,2,1,1,2,1,2,1,2,,,,0.0,-0.213,10,2
