pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,1995-04-30,,,,"Henke, Tom",111502,115765,field_out,hit_into_play,,,,,,Rico Brogna lines out to center fielder Ray Lankford.,R,L,R,NYM,STL,X,8,line_drive,0,1,1995,,,,,,,,2,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,0.0,,0,0,,74,2,,0,3,0,3,3,0,0,3,,,,-0.005,-0.087,4,30
,1995-04-30,,,,"Henke, Tom",111502,115765,,swinging_strike,,,,,,Rico Brogna lines out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,0,0,1995,,,,,,,,2,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,74,1,,0,3,0,3,3,0,0,3,,,,0.0,-0.022,4,30
,1995-04-30,,,,"Henke, Tom",113946,115765,field_out,hit_into_play,,,,,,Carl Everett flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,X,8,fly_ball,2,2,1995,,,,,,,,1,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,0.0,,0,0,,73,6,,0,3,0,3,3,0,0,3,,,,-0.012,-0.158,4,30
,1995-04-30,,,,"Henke, Tom",113946,115765,,ball,,,,,,Carl Everett flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,B,,,1,2,1995,,,,,,,,1,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,73,5,,0,3,0,3,3,0,0,3,,,,0.0,0.032,4,30
,1995-04-30,,,,"Henke, Tom",113946,115765,,ball,,,,,,Carl Everett flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,B,,,0,2,1995,,,,,,,,1,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,73,4,,0,3,0,3,3,0,0,3,,,,0.0,0.025,4,30
,1995-04-30,,,,"Henke, Tom",113946,115765,,foul,,,,,,Carl Everett flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,0,2,1995,,,,,,,,1,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,73,3,,0,3,0,3,3,0,0,3,,,,0.0,0.0,4,30
,1995-04-30,,,,"Henke, Tom",113946,115765,,called_strike,,,,,,Carl Everett flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,0,1,1995,,,,,,,,1,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,73,2,,0,3,0,3,3,0,0,3,,,,0.0,-0.043,4,30
,1995-04-30,,,,"Henke, Tom",113946,115765,,swinging_strike,,,,,,Carl Everett flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,0,0,1995,,,,,,,,1,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,73,1,,0,3,0,3,3,0,0,3,,,,0.0,-0.031,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,field_out,hit_into_play,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,X,8,fly_ball,3,2,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,0.0,,0,0,,72,7,,0,3,0,3,3,0,0,3,,,,-0.021,-0.339,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,,foul,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,3,2,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,72,6,,0,3,0,3,3,0,0,3,,,,0.0,0.0,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,,ball,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,B,,,2,2,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,72,5,,0,3,0,3,3,0,0,3,,,,0.0,0.105,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,,foul,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,2,1,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,72,4,,0,3,0,3,3,0,0,3,,,,0.0,-0.066,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,,ball,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,B,,,1,1,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,72,3,,0,3,0,3,3,0,0,3,,,,0.0,0.052,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,,ball,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,B,,,0,1,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,72,2,,0,3,0,3,3,0,0,3,,,,0.0,0.031,4,30
,1995-04-30,,,,"Henke, Tom",111199,115765,,called_strike,,,,,,Bobby Bonilla flies out to center fielder Ray Lankford.,R,L,R,NYM,STL,S,,,0,0,1995,,,,,,,,0,9,Bot,,,,,122094,,,,,,,,,,,,,,,,,208978,115765,122094,118065,120038,112659,112846,114792,117484,116747,,,,,,,,,72,1,,0,3,0,3,3,0,0,3,,,,0.0,-0.043,4,30
