pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,2002-10-07,,,,"Remlinger, Mike",121673,121060,,foul,,,,,,Reggie Sanders walks.,D,R,L,ATL,SF,S,,,1,2,2002,,,,,,122497,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,53,4,,1,2,2,1,2,1,2,1,,,,0.0,0.0,10,7
,2002-10-07,,,,"Remlinger, Mike",121673,121060,,ball,,,,,,Reggie Sanders walks.,D,R,L,ATL,SF,B,,,0,2,2002,,,,,,122497,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,53,3,,1,2,2,1,2,1,2,1,,,,0.0,0.018,10,7
,2002-10-07,,,,"Remlinger, Mike",121673,121060,,foul,,,,,,Reggie Sanders walks.,D,R,L,ATL,SF,S,,,0,1,2002,,,,,,122497,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,53,2,,1,2,2,1,2,1,2,1,,,,0.0,-0.088,10,7
,2002-10-07,,,,"Remlinger, Mike",121673,121060,,swinging_strike,,,,,,Reggie Sanders walks.,D,R,L,ATL,SF,S,,,0,0,2002,,,,,,122497,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,53,1,,1,2,2,1,2,1,2,1,,,,0.0,-0.047,10,7
,2002-10-07,,,,"Remlinger, Mike",122497,121060,double,hit_into_play,,,,,,J.T. Snow doubles (2) on a to right fielder Gary Sheffield.,D,L,L,ATL,SF,X,9,,2,1,2002,,,,,,,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,1.25,,1,1,,52,4,,1,2,2,1,2,1,2,1,,,,-0.068,0.595,10,7
,2002-10-07,,,,"Remlinger, Mike",122497,121060,,ball,,,,,,J.T. Snow doubles (2) on a to right fielder Gary Sheffield.,D,L,L,ATL,SF,B,,,1,1,2002,,,,,,,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,52,3,,1,2,2,1,2,1,2,1,,,,0.0,0.051,10,7
,2002-10-07,,,,"Remlinger, Mike",122497,121060,,ball,,,,,,J.T. Snow doubles (2) on a to right fielder Gary Sheffield.,D,L,L,ATL,SF,B,,,0,1,2002,,,,,,,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,52,2,,1,2,2,1,2,1,2,1,,,,0.0,0.025,10,7
,2002-10-07,,,,"Remlinger, Mike",122497,121060,,foul,,,,,,J.T. Snow doubles (2) on a to right fielder Gary Sheffield.,D,L,L,ATL,SF,S,,,0,0,2002,,,,,,,,0,7,Top,,,,,117919,,,,,,,,,,,,,,,,,12152,121060,117919,212297,136660,112106,279577,116706,116662,122111,,,,,,,,,52,1,,1,2,2,1,2,1,2,1,,,,0.0,-0.038,10,7
,2002-10-07,,,,"Rodriguez, Felix",279577,121353,field_out,hit_into_play,,,,,,Rafael Furcal lines out to center fielder Kenny Lofton.,D,L,R,ATL,SF,X,8,line_drive,3,1,2002,,,,,,112106,136660,2,6,Bot,,,,,121693,,,,,,,,,,,,,,,,,12152,121353,121693,122497,116999,110816,110383,111188,117863,121673,,,,0.0,,0,0,,51,5,,1,2,1,2,2,1,1,2,,,,-0.077,-0.595,10,7
,2002-10-07,,,,"Rodriguez, Felix",279577,121353,,ball,,,,,,Rafael Furcal lines out to center fielder Kenny Lofton.,D,L,R,ATL,SF,B,,,2,1,2002,,,,,,112106,136660,2,6,Bot,,,,,121693,,,,,,,,,,,,,,,,,12152,121353,121693,122497,116999,110816,110383,111188,117863,121673,,,,,,,,,51,4,,1,2,1,2,2,1,1,2,,,,0.0,0.115,10,7
