pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,1998-10-09,,,,"Colon, Bartolo",113099,112526,,foul,,,,,,Chili Davis walks.,L,L,R,CLE,NYY,S,,,0,0,1998,,,,,,,,1,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,,,,,,31,1,,2,1,1,2,1,2,1,2,,,,0.0,-0.032,10,9
,1998-10-09,,,,"Colon, Bartolo",118362,112526,strikeout,swinging_strike,,,,,,Tino Martinez strikes out swinging.,L,L,R,CLE,NYY,S,2,,3,2,1998,,,,,,,,0,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,0.0,,0,0,,30,6,,2,1,1,2,1,2,1,2,,,,0.028,-0.327,10,9
,1998-10-09,,,,"Colon, Bartolo",118362,112526,,ball,,,,,,Tino Martinez strikes out swinging.,L,L,R,CLE,NYY,B,,,2,2,1998,,,,,,,,0,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,,,,,,30,5,,2,1,1,2,1,2,1,2,,,,0.0,0.104,10,9
,1998-10-09,,,,"Colon, Bartolo",118362,112526,,swinging_strike,,,,,,Tino Martinez strikes out swinging.,L,L,R,CLE,NYY,S,,,2,1,1998,,,,,,,,0,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,,,,,,30,4,,2,1,1,2,1,2,1,2,,,,0.0,-0.068,10,9
,1998-10-09,,,,"Colon, Bartolo",118362,112526,,ball,,,,,,Tino Martinez strikes out swinging.,L,L,R,CLE,NYY,B,,,1,1,1998,,,,,,,,0,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,,,,,,30,3,,2,1,1,2,1,2,1,2,,,,0.0,0.052,10,9
,1998-10-09,,,,"Colon, Bartolo",118362,112526,,called_strike,,,,,,Tino Martinez strikes out swinging.,L,L,R,CLE,NYY,S,,,1,0,1998,,,,,,,,0,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,,,,,,30,2,,2,1,1,2,1,2,1,2,,,,0.0,-0.052,10,9
,1998-10-09,,,,"Colon, Bartolo",118362,112526,,ball,,,,,,Tino Martinez strikes out swinging.,L,L,R,CLE,NYY,B,,,0,0,1998,,,,,,,,0,4,Top,,,,,110184,,,,,,,,,,,,,,,,,68114,112526,110184,123272,124388,114465,123744,124207,117863,120903,,,,,,,,,30,1,,2,1,1,2,1,2,1,2,,,,0.0,0.04,10,9
,1998-10-09,,,,"Pettitte, Andy",124207,120485,field_out,hit_into_play,,,,,,Mark Whiten lines out to right fielder Paul O'Neill.,L,R,L,CLE,NYY,X,9,line_drive,0,0,1998,,,,,,,114465,2,3,Bot,,,,,114833,,,,,,,,,,,,,,,,,68114,120485,114833,118362,117197,111515,116539,133341,124288,120028,,,,0.0,,0,0,,29,1,,2,1,2,1,1,2,2,1,,,,-0.021,-0.243,10,9
,1998-10-09,,,,"Pettitte, Andy",123272,120485,field_out,hit_into_play,,,,,,Jim Thome flies out to left fielder Shane Spencer.,L,L,L,CLE,NYY,X,7,fly_ball,0,0,1998,,,,,,,114465,1,3,Bot,,,,,114833,,,,,,,,,,,,,,,,,68114,120485,114833,118362,117197,111515,116539,133341,124288,120028,,,,0.0,,0,0,,28,1,,2,1,2,1,1,2,2,1,,,,-0.025,-0.326,10,9
,1998-10-09,,,,"Pettitte, Andy",114465,120485,force_out,hit_into_play,,,,,,"Travis Fryman grounds into a force out, third baseman Scott Brosius to second baseman Chuck Knoblauch.   Manny Ramirez out at 2nd.    Travis Fryman to 1st.",L,R,L,CLE,NYY,X,5,ground_ball,2,0,1998,,,,,,,120903,0,3,Bot,,,,,114833,,,,,,,,,,,,,,,,,68114,120485,114833,118362,117197,111515,116539,133341,124288,120028,,,,0.0,,0,0,,27,3,,2,1,2,1,1,2,2,1,,,,-0.03,-0.692,10,9
