pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
SL,2019-10-30,87.9,-2.65,5.5,"Hudson, Daniel",488726,543339,strikeout,swinging_strike,,,,,14,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,S,2,,3,2,2019,0.02,0.21,0.88,1.03,,,,2,9,Bot,,,,,543228,,,8.472927346892,-127.79799760578,-5.18162246490937,-1.38447080097581,23.9321141833713,-29.0911561169256,3.35,1.4,,,,87.8,2461,6.1,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.42,,,0.0,1,0,0,,79,7,Slider,2,6,2,6,6,2,2,6,Infield shift,Standard,175,-0.001,-0.137,10,30
FF,2019-10-30,95.9,-2.77,5.52,"Hudson, Daniel",488726,543339,,foul,,,,,7,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,S,,,3,2,2019,-0.57,1.52,-0.47,1.92,,,,2,9,Bot,,,,,543228,,,7.23690900401474,-139.212420082432,-7.10136082397508,-8.94044184135925,32.6839543648524,-11.5635136915541,3.35,1.56,276,87.9,33,94.4,2572,5.7,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.83,,,,,,,,79,6,4-Seam Fastball,2,6,2,6,6,2,2,6,Infield shift,Standard,201,0.0,0.0,10,30
FF,2019-10-30,96.5,-2.68,5.42,"Hudson, Daniel",488726,543339,,ball,,,,,14,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,B,,,2,2,2019,-0.66,1.4,1.68,1.35,,,,2,9,Bot,,,,,543228,,,12.9237981565528,-139.703293336035,-8.23055486703613,-11.4855242990921,32.4596529248805,-12.4424500100482,3.53,1.63,,,,95.3,2637,5.9,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.55,,,,,,,,79,5,4-Seam Fastball,2,6,2,6,6,2,2,6,Infield shift,Standard,205,0.0,0.038,10,30
FF,2019-10-30,96.0,-2.65,5.55,"Hudson, Daniel",488726,543339,,foul,,,,,9,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,S,,,2,1,2019,-0.81,1.5,0.75,2.05,,,,2,9,Bot,,,,,543228,,,10.6869618064603,-139.133193241329,-6.8976200292311,-12.7900168938022,31.4223091011229,-11.6672753842513,3.35,1.56,380,105.3,25,94.9,2598,5.9,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.6,,,,,,,,79,4,4-Seam Fastball,2,6,2,6,6,2,2,6,Infield shift,Standard,208,0.0,-0.033,10,30
SL,2019-10-30,86.7,-2.73,5.59,"Hudson, Daniel",488726,543339,,ball,,,,,14,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,B,,,1,1,2019,-0.05,0.47,1.27,2.17,,,,2,9,Bot,,,,,543228,,,9.63351302081356,-126.044027515235,-2.98291883244833,-2.22396894900006,21.9210749480899,-26.826687631528,3.59,1.63,,,,87.0,2598,6.2,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.28,,,,,,,,79,3,Slider,2,6,2,6,6,2,2,6,Infield shift,Standard,186,0.0,0.024,10,30
FF,2019-10-30,95.8,-2.91,5.42,"Hudson, Daniel",488726,543339,,called_strike,,,,,7,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,S,,,1,0,2019,-0.83,1.49,-0.62,1.61,,,,2,9,Bot,,,,,543228,,,7.83613702160138,-139.120187318816,-7.68952550136249,-12.3768294865792,30.5462984780812,-11.651026128422,3.53,1.63,,,,95.1,2544,5.9,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.56,,,,,,,,79,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Infield shift,Standard,209,0.0,-0.021,10,30
FF,2019-10-30,95.8,-2.76,5.55,"Hudson, Daniel",488726,543339,,ball,,,,,14,Michael Brantley strikes out swinging.,W,L,R,HOU,WSH,B,,,0,0,2019,-0.7,1.48,1.34,1.83,,,,2,9,Bot,,,,,543228,,,12.2133315414224,-138.777239127141,-7.35153821576015,-11.6002938581896,30.4057334539021,-11.9973834113263,3.8,1.78,,,,94.6,2539,5.8,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.69,,,,,,,,79,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Infield shift,Standard,205,0.0,0.015,10,30
FF,2019-10-30,95.7,-2.68,5.61,"Hudson, Daniel",514888,543339,strikeout,swinging_strike,,,,,5,Jose Altuve strikes out swinging.,W,R,R,HOU,WSH,S,2,,0,2,2019,-0.69,1.47,0.23,2.69,,,,1,9,Bot,,,,,543228,,,9.12696133194631,-138.980698949603,-5.28869098160219,-10.8090914828082,30.0567001513553,-12.4931246836035,3.35,1.56,,,,94.9,2541,5.8,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.65,,,0.0,1,0,0,,78,3,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,205,-0.005,-0.106,10,30
FF,2019-10-30,95.5,-2.79,5.57,"Hudson, Daniel",514888,543339,,called_strike,,,,,3,Jose Altuve strikes out swinging.,W,R,R,HOU,WSH,S,,,0,1,2019,-0.94,1.4,0.57,2.57,,,,1,9,Bot,,,,,543228,,,10.8432163713179,-138.561770289475,-5.32255428239973,-14.3429682477214,30.2412400325279,-13.3664424157228,2.92,1.43,,,,94.8,2526,6.0,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.53,,,,,,,,78,2,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,214,0.0,-0.041,10,30
FF,2019-10-30,96.3,-2.83,5.55,"Hudson, Daniel",514888,543339,,called_strike,,,,,5,Jose Altuve strikes out swinging.,W,R,R,HOU,WSH,S,,,0,0,2019,-0.83,1.43,0.11,2.63,,,,1,9,Bot,,,,,543228,,,9.585578812904,-139.810952144022,-5.30247709023442,-12.9261242755107,30.6619426033945,-12.713075607851,3.28,1.33,,,,95.7,2572,6.0,599377,543339,543228,475582,452678,543685,607208,665742,645302,594809,54.52,,,,,,,,78,1,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,210,0.0,-0.03,10,30
