pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,2000-10-06,,,,"Hernandez, Orlando",136605,133340,,ball,,,,,,Jeremy Giambi singles on a to right fielder Paul O'Neill.   Miguel Tejada scores.    Ben Grieve to 3rd.,D,L,R,NYY,OAK,B,,,1,2,2000,,,,,,123173,115132,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,11,4,,0,0,0,0,0,0,0,0,,,,0.0,0.043,10,6
,2000-10-06,,,,"Hernandez, Orlando",136605,133340,,foul,,,,,,Jeremy Giambi singles on a to right fielder Paul O'Neill.   Miguel Tejada scores.    Ben Grieve to 3rd.,D,L,R,NYY,OAK,S,,,1,1,2000,,,,,,123173,115132,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,11,3,,0,0,0,0,0,0,0,0,,,,0.0,-0.103,10,6
,2000-10-06,,,,"Hernandez, Orlando",136605,133340,,called_strike,,,,,,Jeremy Giambi singles on a to right fielder Paul O'Neill.   Miguel Tejada scores.    Ben Grieve to 3rd.,D,L,R,NYY,OAK,S,,,1,0,2000,,,,,,123173,115132,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,11,2,,0,0,0,0,0,0,0,0,,,,0.0,-0.082,10,6
,2000-10-06,,,,"Hernandez, Orlando",136605,133340,,ball,,,,,,Jeremy Giambi singles on a to right fielder Paul O'Neill.   Miguel Tejada scores.    Ben Grieve to 3rd.,D,L,R,NYY,OAK,B,,,0,0,2000,,,,,,123173,115132,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,11,1,,0,0,0,0,0,0,0,0,,,,0.0,0.039,10,6
,2000-10-06,,,,"Hernandez, Orlando",115132,133340,walk,ball,,,,,,Ben Grieve walks.   Miguel Tejada to 2nd.,D,L,R,NYY,OAK,B,,,3,2,2000,,,,,,,123173,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,0.7,,0,0,,10,6,,0,0,0,0,0,0,0,0,,,,-0.021,0.182,10,6
,2000-10-06,,,,"Hernandez, Orlando",115132,133340,,called_strike,,,,,,Ben Grieve walks.   Miguel Tejada to 2nd.,D,L,R,NYY,OAK,S,,,3,1,2000,,,,,,,123173,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,10,5,,0,0,0,0,0,0,0,0,,,,0.0,-0.06,10,6
,2000-10-06,,,,"Hernandez, Orlando",115132,133340,,ball,,,,,,Ben Grieve walks.   Miguel Tejada to 2nd.,D,L,R,NYY,OAK,B,,,2,1,2000,,,,,,,123173,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,10,4,,0,0,0,0,0,0,0,0,,,,0.0,0.073,10,6
,2000-10-06,,,,"Hernandez, Orlando",115132,133340,,swinging_strike,,,,,,Ben Grieve walks.   Miguel Tejada to 2nd.,D,L,R,NYY,OAK,S,,,2,0,2000,,,,,,,123173,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,10,3,,0,0,0,0,0,0,0,0,,,,0.0,-0.057,10,6
,2000-10-06,,,,"Hernandez, Orlando",115132,133340,,ball,,,,,,Ben Grieve walks.   Miguel Tejada to 2nd.,D,L,R,NYY,OAK,B,,,1,0,2000,,,,,,,123173,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,10,2,,0,0,0,0,0,0,0,0,,,,0.0,0.053,10,6
,2000-10-06,,,,"Hernandez, Orlando",115132,133340,,ball,,,,,,Ben Grieve walks.   Miguel Tejada to 2nd.,D,L,R,NYY,OAK,B,,,0,0,2000,,,,,,,123173,2,2,Top,,,,,120691,,,,,,,,,,,,,,,,,5935,133340,120691,118362,122522,111515,116539,116798,124288,120028,,,,,,,,,10,1,,0,0,0,0,0,0,0,0,,,,0.0,0.037,10,6
