pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
,1988-10-20,,,,"Hershiser, Orel",120522,115861,strikeout,swinging_strike,,,,,,Tony Phillips strikes out swinging.,W,L,R,OAK,LAD,S,2,,3,2,1988,,,,,117488,,,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,0.0,,0,0,,72,6,,2,5,2,5,5,2,2,5,,,,-0.015,-0.319,10,20
,1988-10-20,,,,"Hershiser, Orel",120522,115861,,called_strike,,,,,,Tony Phillips strikes out swinging.,W,L,R,OAK,LAD,S,,,3,1,1988,,,,,117488,,,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,72,5,,2,5,2,5,5,2,2,5,,,,0.0,-0.057,10,20
,1988-10-20,,,,"Hershiser, Orel",120522,115861,,called_strike,,,,,,Tony Phillips strikes out swinging.,W,L,R,OAK,LAD,S,,,3,0,1988,,,,,117488,,,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,72,4,,2,5,2,5,5,2,2,5,,,,0.0,-0.025,10,20
,1988-10-20,,,,"Hershiser, Orel",120522,115861,,ball,,,,,,Tony Phillips strikes out swinging.,W,L,R,OAK,LAD,B,,,2,0,1988,,,,,,117488,,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,72,3,,2,5,2,5,5,2,2,5,,,,-0.001,0.03,10,20
,1988-10-20,,,,"Hershiser, Orel",120522,115861,,ball,,,,,,Tony Phillips strikes out swinging.,W,L,R,OAK,LAD,B,,,1,0,1988,,,,,,,117488,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,72,2,,2,5,2,5,5,2,2,5,,,,0.002,0.04,10,20
,1988-10-20,,,,"Hershiser, Orel",120522,115861,,ball,,,,,,Tony Phillips strikes out swinging.,W,L,R,OAK,LAD,B,,,0,0,1988,,,,,,,117488,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,72,1,,2,5,2,5,5,2,2,5,,,,0.0,0.023,10,20
,1988-10-20,,,,"Hershiser, Orel",117488,115861,single,hit_into_play,,,,,,Carney Lansford singles on a ground ball to shortstop Alfredo Griffin.,W,R,R,OAK,LAD,X,6,ground_ball,0,0,1988,,,,,,,,2,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,0.9,,1,0,,71,1,,2,5,2,5,5,2,2,5,,,,0.009,0.116,10,20
,1988-10-20,,,,"Hershiser, Orel",115594,115861,strikeout,called_strike,,,,,,Ron Hassey called out on strikes.,W,L,R,OAK,LAD,S,2,,0,2,1988,,,,,,,,1,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,0.0,,0,0,,70,3,,2,5,2,5,5,2,2,5,,,,-0.012,-0.093,10,20
,1988-10-20,,,,"Hershiser, Orel",115594,115861,,swinging_strike,,,,,,Ron Hassey called out on strikes.,W,L,R,OAK,LAD,S,,,0,1,1988,,,,,,,,1,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,70,2,,2,5,2,5,5,2,2,5,,,,0.0,-0.031,10,20
,1988-10-20,,,,"Hershiser, Orel",115594,115861,,called_strike,,,,,,Ron Hassey called out on strikes.,W,L,R,OAK,LAD,S,,,0,0,1988,,,,,,,,1,9,Bot,,,,,113264,,,,,,,,,,,,,,,,,67914,115861,113264,122899,121732,115382,115137,114931,122112,118319,,,,,,,,,70,1,,2,5,2,5,5,2,2,5,,,,0.0,-0.028,10,20
