pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
SI,2023-10-08,95.0,-1.77,5.64,"López, Pablo",676801,641154,,called_strike,,,,,7,Chas McCormick strikes out swinging.,D,R,R,HOU,MIN,S,,,0,1,2023,-1.1,0.93,-0.41,1.63,663656,,488726,2,4,Bot,,,,,680777,,,6.138841034404137,-138.1311706366145,-7.015997507146737,-15.4646248406444,31.871469439315696,-18.80816178303996,3.21,1.48,,,,96.3,2216,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.32,,,,,,,,33,2,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,213,0.0,-0.089,10,8
SI,2023-10-08,95.5,-1.74,5.59,"López, Pablo",676801,641154,,foul,,,,,4,Chas McCormick strikes out swinging.,D,R,R,HOU,MIN,S,,,0,0,2023,-1.24,0.71,-0.35,2.49,663656,,488726,2,4,Bot,,,,,680777,,,6.571079096507313,-138.857705079536,-4.148494234269513,-17.574684874503564,33.1302202696481,-22.28015317296101,3.29,1.54,,,,96.8,2074,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.26,,,,,,,,33,1,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,216,0.0,-0.089,10,8
ST,2023-10-08,85.2,-1.87,5.54,"López, Pablo",488726,641154,single,hit_into_play,,,,,7,Michael Brantley singles on a line drive to left fielder Willi Castro.   Kyle Tucker to 3rd.,D,L,R,HOU,MIN,X,7,line_drive,2,2,2023,1.18,-0.03,-0.48,1.72,,663656,,2,4,Bot,69.11,101.9,,,680777,,,0.8846535523802108,-124.04479608955712,-2.576375810082931,11.938558526983384,26.968642146884797,-32.191114433937564,3.33,1.5,237,99.4,13,86.3,2670,7.1,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.37,0.92,0.888,0.9,1,1,0,4,32,5,Sweeper,0,3,0,3,3,0,0,3,Strategic,Standard,49,0.018,0.831,10,8
FF,2023-10-08,95.5,-1.94,5.49,"López, Pablo",488726,641154,,ball,,,,,11,Michael Brantley singles on a line drive to left fielder Willi Castro.   Kyle Tucker to 3rd.,D,L,R,HOU,MIN,B,,,1,2,2023,-0.61,1.33,-1.04,2.6,,663656,,2,4,Bot,,,,,680777,,,3.80578762352298,-139.00874641154627,-5.0396944541701245,-8.735362954621895,31.983900262243672,-13.976185964662042,3.3,1.5,,,,97.1,2320,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.27,,,,,,,,32,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,218,0.0,0.017,10,8
FF,2023-10-08,94.6,-1.84,5.55,"López, Pablo",488726,641154,,called_strike,,,,,5,Michael Brantley singles on a line drive to left fielder Willi Castro.   Kyle Tucker to 3rd.,D,L,R,HOU,MIN,S,,,1,1,2023,-0.48,1.45,-0.05,2.23,,663656,,2,4,Bot,,,,,680777,,,5.814780792545265,-137.54267814209084,-6.267350286856782,-7.417756044399381,31.7401403043061,-12.590858871890113,3.35,1.5,,,,95.7,2307,7.0,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.45,,,,,,,,32,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,218,0.0,-0.071,10,8
FF,2023-10-08,96.5,-1.7,5.56,"López, Pablo",488726,641154,,ball,,,,,9,Michael Brantley singles on a line drive to left fielder Willi Castro.   Kyle Tucker to 3rd.,D,L,R,HOU,MIN,B,,,0,1,2023,-0.44,1.35,0.57,1.77,,663656,,2,4,Bot,,,,,680777,,,7.172449286375567,-140.22183589500372,-7.669789009291188,-7.490881596608331,33.71900002050513,-12.811571453466842,3.27,1.39,,,,97.7,2330,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.31,,,,,,,,32,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,218,0.0,0.022,10,8
FF,2023-10-08,96.8,-1.79,5.6,"López, Pablo",488726,641154,,called_strike,,,,,4,Michael Brantley singles on a line drive to left fielder Willi Castro.   Kyle Tucker to 3rd.,D,L,R,HOU,MIN,S,,,0,0,2023,-0.47,1.36,-0.61,2.48,,663656,,2,4,Bot,,,,,680777,,,4.284410895651429,-140.79822131061135,-5.929967104687234,-7.224533013418938,34.18433604192826,-12.943150466907408,3.27,1.42,,,,97.9,2368,7.1,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.44,,,,,,,,32,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,216,0.0,-0.051,10,8
SI,2023-10-08,94.4,-1.83,5.68,"López, Pablo",547989,641154,field_out,hit_into_play,,,,,13,"Jose Abreu grounds out softly, third baseman Kyle Farmer to first baseman Donovan Solano.   Kyle Tucker to 2nd.",D,R,R,HOU,MIN,X,5,ground_ball,1,1,2023,-1.11,1.02,-1.28,2.46,,,663656,1,4,Bot,108.92,160.65,,,680777,,,3.9756642720663815,-137.4264402660763,-5.006308001401699,-14.918825958077775,31.90261475917925,-18.37719777860688,3.39,1.59,6,52.5,-21,95.8,2078,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.34,0.117,0.114,0.0,1,0,0,1,31,3,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,218,-0.022,-0.373,10,8
SI,2023-10-08,94.6,-1.71,5.71,"López, Pablo",547989,641154,,called_strike,,,,,4,"Jose Abreu grounds out softly, third baseman Kyle Farmer to first baseman Donovan Solano.   Kyle Tucker to 2nd.",D,R,R,HOU,MIN,S,,,1,0,2023,-1.06,1.08,-0.69,2.43,,,663656,1,4,Bot,,,,,680777,,,5.101904216341861,-137.55110221808587,-5.317528828368485,-14.60815712563983,32.09068454097876,-17.505058013613983,3.44,1.45,,,,95.8,2131,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.35,,,,,,,,31,2,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,214,0.0,-0.062,10,8
FF,2023-10-08,94.8,-1.78,5.54,"López, Pablo",547989,641154,,blocked_ball,,,,,13,"Jose Abreu grounds out softly, third baseman Kyle Farmer to first baseman Donovan Solano.   Kyle Tucker to 2nd.",D,R,R,HOU,MIN,B,,,0,0,2023,-0.39,1.21,-0.91,0.97,,,663656,1,4,Bot,,,,,680777,,,3.196834550455129,-137.75016730949508,-9.077772788430488,-5.680764031740407,32.13596673626205,-14.971505893520254,3.41,1.5,,,,96.1,2297,7.2,748565,641154,680777,456781,593871,571657,621043,650489,572191,596146,53.29,,,,,,,,31,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,209,0.0,0.042,10,8
