pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
FF,2022-11-02,93.2,-1.64,5.66,"Javier, Cristian",664761,664299,strikeout,called_strike,,,,,9,Alec Bohm called out on strikes.,W,R,R,PHI,HOU,S,2,,2,2,2022,-0.4,1.74,0.41,1.45,,,,0,5,Bot,,,,,543877,,,6.099680654378414,-135.2872099960587,-8.771073517140138,-6.316551005775226,30.362523814016523,-9.03764553553943,3.38,1.46,,,,92.2,2439,5.9,715721,664299,543877,493329,514888,608324,665161,649557,676801,663656,54.61,,,0.0,1,0,0,,41,6,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,210,-0.013,-0.195,11,2
FF,2022-11-02,93.4,-1.55,5.71,"Javier, Cristian",664761,664299,,ball,,,,,14,Alec Bohm called out on strikes.,W,R,R,PHI,HOU,B,,,1,2,2022,-0.39,1.76,0.15,1.39,,,,0,5,Bot,,,,,543877,,,5.214838911549581,-135.6887281809989,-9.162651099426476,-5.978668361693661,30.522648289217752,-8.600318469688123,3.43,1.55,,,,92.8,2472,6.1,715721,664299,543877,493329,514888,608324,665161,649557,676801,663656,54.44,,,,,,,,41,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,200,0.0,0.037,11,2
SL,2022-11-02,81.0,-1.57,5.82,"Javier, Cristian",664761,664299,,foul,,,,,14,Alec Bohm called out on strikes.,W,R,R,PHI,HOU,S,,,1,2,2022,1.2,0.33,1.5,1.64,,,,0,5,Bot,,,,,543877,,,4.515631233288444,-117.83614412627308,-3.24981646152604,10.152709731772363,24.24111998681097,-28.713990473238564,3.46,1.55,,,,80.0,2615,5.8,715721,664299,543877,493329,514888,608324,665161,649557,676801,663656,54.73,,,,,,,,41,4,Slider,0,5,0,5,5,0,0,5,Standard,Standard,54,0.0,0.0,11,2
FF,2022-11-02,92.5,-1.72,5.73,"Javier, Cristian",664761,664299,,foul,,,,,1,Alec Bohm called out on strikes.,W,R,R,PHI,HOU,S,,,1,1,2022,-0.44,1.64,-0.46,3.03,,,,0,5,Bot,,,,,543877,,,4.156695826842637,-134.61153558470406,-4.594956818792295,-6.249245575167539,30.61893396958782,-11.529849806844515,3.46,1.55,181,67.1,48,91.7,2283,5.9,715721,664299,543877,493329,514888,608324,665161,649557,676801,663656,54.57,,,,,,,,41,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,206,0.0,-0.054,11,2
FF,2022-11-02,93.3,-1.55,5.72,"Javier, Cristian",664761,664299,,ball,,,,,13,Alec Bohm called out on strikes.,W,R,R,PHI,HOU,B,,,0,1,2022,-0.6,1.44,-0.94,2.05,,,,0,5,Bot,,,,,543877,,,2.862863635627565,-135.64753081655184,-6.764453126141505,-8.056458065089066,30.998527690264662,-13.11975693756978,3.41,1.55,,,,92.5,2381,6.0,715721,664299,543877,493329,514888,608324,665161,649557,676801,663656,54.54,,,,,,,,41,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,211,0.0,0.025,11,2
FF,2022-11-02,92.2,-1.51,5.77,"Javier, Cristian",664761,664299,,foul_tip,,,,,5,Alec Bohm called out on strikes.,W,R,R,PHI,HOU,S,,,0,0,2022,-0.4,1.64,0.13,2.16,,,,0,5,Bot,,,,,543877,,,4.974250064152269,-134.0306851073026,-6.807649652697154,-5.887151289859232,30.850486671155224,-11.15036181635491,3.46,1.55,,,,91.0,2369,5.7,715721,664299,543877,493329,514888,608324,665161,649557,676801,663656,54.75,,,,,,,,41,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,206,0.0,-0.034,11,2
SI,2022-11-02,98.9,1.37,6.59,"Alvarado, José",649557,621237,strikeout,called_strike,,,,,7,Aledmys Diaz called out on strikes.,W,R,L,PHI,HOU,S,2,,3,2,2022,1.23,1.29,-0.37,1.69,,493329,,2,5,Top,,,,,592663,,,-7.680041438528628,-143.54536576262663,-11.012117878348445,18.798441587105444,31.11505117542475,-12.044516199073634,3.34,1.56,,,,99.9,2019,6.8,715721,621237,592663,656555,516416,664761,681082,656941,669016,592206,53.68,,,0.0,1,0,0,,40,7,Sinker,0,5,5,0,5,0,5,0,Standard,Standard,146,0.008,-0.309,11,2
SI,2022-11-02,99.2,1.43,6.56,"Alvarado, José",649557,621237,,foul,,,,,12,Aledmys Diaz called out on strikes.,W,R,L,PHI,HOU,S,,,3,2,2022,1.24,1.12,1.19,2.86,,493329,,2,5,Top,,,,,592663,,,-3.5779726529469835,-144.3156386567649,-7.402779749466166,18.080503150267315,34.79919377640692,-14.928586369056136,3.44,1.66,251,82.6,44,100.1,2018,6.9,715721,621237,592663,656555,516416,664761,681082,656941,669016,592206,53.65,,,,,,,,40,6,Sinker,0,5,5,0,5,0,5,0,Standard,Standard,152,0.0,0.0,11,2
FC,2022-11-02,94.2,1.37,6.53,"Alvarado, José",649557,621237,,blocked_ball,,,,,13,Aledmys Diaz called out on strikes.,W,R,L,PHI,HOU,B,,,2,2,2022,-0.31,0.53,-1.47,0.62,,493329,,2,5,Top,,,,,592663,,,-6.756903975471048,-136.69291913126276,-10.927606227620933,-2.359984760971646,29.957008361279875,-23.30736835368876,3.46,1.66,,,,95.3,2049,7.1,715721,621237,592663,656555,516416,664761,681082,656941,669016,592206,53.41,,,,,,,,40,5,Cutter,0,5,5,0,5,0,5,0,Standard,Standard,161,0.0,0.051,11,2
FC,2022-11-02,94.5,1.53,6.49,"Alvarado, José",649557,621237,,ball,,,,,13,Aledmys Diaz called out on strikes.,W,R,L,PHI,HOU,B,,,1,2,2022,-0.11,0.65,-1.74,1.9,,,493329,2,5,Top,,,,,592663,,,-8.343587428516532,-137.31394002137608,-7.791712352234465,0.3118944103906806,28.923541404550768,-22.43237166453238,3.38,1.66,,,,95.7,2176,6.9,715721,621237,592663,656555,516416,664761,681082,656941,669016,592206,53.56,,,,,,,,40,4,Cutter,0,5,5,0,5,0,5,0,Standard,Standard,160,-0.003,0.029,11,2
