IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1004662,1968,Bob Gibson,STL,32,22,9,8.6,1.12,34,34,28,13,0,,304.2,1161,198,49,38,11,62,6,7,4,0,268,,,,,,,,,,,,7.92,1.83,4.32,5.85,0.32,0.181,0.85,0.23,0.866,1.77,,,,,,,,,,,,,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,65,,0.231,0.053,,,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,3.4,1.5,4.9,32 - 32,0.177,,,,,,,1.84,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,70,194.0,71,59,76,71,84.0,117,148,76,,,,,,,,,,,,,,,,,,0,,,
1002130,1968,Dean Chance,MIN,27,16,16,7.7,2.53,43,39,15,6,1,,292.0,1161,224,96,82,15,63,8,10,12,1,234,,,,,,,,,,,,7.21,1.94,3.71,6.9,0.46,0.206,0.98,0.249,0.728,2.2,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,66,,0.20199999999999999,0.054000000000000006,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.5,-2.5,-2.1,27 - 27,0.147,,,,,,,2.21,0.26899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,64,188.0,90,68,91,83,97.0,97,126,67,,,,,,,,,,,,,,,,,,0,,,
1013054,1968,Luis Tiant,CLE,27,21,9,7.4,1.6,34,32,19,9,0,,258.1,987,152,53,46,16,73,4,4,3,0,264,,,,,,,,,,,,9.2,2.54,3.62,5.3,0.56,0.167,0.87,0.216,0.852,2.04,,,,,,,,,,,,,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,62,,0.267,0.07400000000000001,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,2.3,-0.2,2.1,27 - 27,0.19399999999999998,,,,,,,1.65,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,84,183.0,69,82,74,74,84.0,113,167,91,,,,,,,,,,,,,,,,,,0,,,
1008603,1968,Denny McLain,DET,24,31,6,7.2,1.96,41,41,28,6,0,,336.0,1288,241,86,73,31,63,2,6,3,0,280,,,,,,,,,,,,7.5,1.69,4.44,6.46,0.83,0.198,0.9,0.231,0.84,2.53,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,78,,0.217,0.049,,,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,1.9,0.7,2.7,24 - 24,0.168,,,,,,,1.95,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,56,225.0,84,122,88,76,91.0,112,136,60,,,,,,,,,,,,,,,,,,0,,,
1008476,1968,Sam McDowell,CLE,25,15,14,6.8,1.81,38,37,11,3,0,,269.0,1098,181,78,54,13,110,9,10,7,1,283,,,,,,,,,,,,9.47,3.68,2.57,6.06,0.43,0.185,1.08,0.246,0.789,2.25,,,,,,,,,,,,,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,69,,0.258,0.1,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.5,-0.9,-0.3,25 - 25,0.158,,,,,,,2.08,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,122,130.0,79,64,82,91,96.0,105,161,123,,,,,,,,,,,,,,,,,,0,,,
1006388,1968,Fergie Jenkins,CHC,25,20,15,6.3,2.63,40,40,20,3,0,,308.0,1231,255,96,90,26,65,7,3,6,1,260,,,,,,,,,,,,7.6,1.9,4.0,7.45,0.76,0.219,1.04,0.261,0.792,2.46,,,,,,,,,,,,,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,,0.21100000000000002,0.053,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,0.8,0.1,0.9,25 - 25,0.158,,,,,,,2.07,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,72,180.0,91,139,92,87,96.0,107,135,75,,,,,,,,,,,,,,,,,,0,,,
1008106,1968,Juan Marichal,SFG,30,26,9,5.9,2.43,38,38,30,5,0,,326.0,1307,295,106,88,21,46,9,6,8,2,218,,,,,,,,,,,,6.02,1.27,4.74,8.14,0.58,0.235,1.05,0.27,0.759,2.36,,,,,,,,,,,,,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,86,,0.16699999999999998,0.035,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.3,-0.3,0.0,30 - 30,0.132,,,,,,,2.39,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,48,213.0,100,106,99,87,99.0,102,107,50,,,,,,,,,,,,,,,,,,0,,,
1011708,1968,Tom Seaver,NYM,23,16,12,5.8,2.2,36,35,14,5,1,,277.2,1088,224,73,68,15,48,5,8,8,1,205,,,,,,,,,,,,6.64,1.56,4.27,7.26,0.49,0.217,0.98,0.257,0.799,2.22,,,,,,,,,,,,,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,80,,0.188,0.044000000000000004,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,1.1,0.6,1.8,23 - 23,0.14400000000000002,,,,,,,2.24,0.24600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,59,192.0,89,89,91,82,94.0,108,120,63,,,,,,,,,,,,,,,,,,0,,,
1010210,1968,Gaylord Perry,SFG,29,16,15,5.5,2.44,39,38,19,3,1,,291.0,1159,240,93,79,10,59,12,4,6,0,173,,,,,,,,,,,,5.35,1.82,2.93,7.42,0.31,0.219,1.03,0.252,0.727,2.29,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,84,,0.149,0.051,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,1.7,-1.8,-0.1,29 - 29,0.098,,,,,,,2.79,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,70,132.0,91,57,92,86,92.0,98,95,72,,,,,,,,,,,,,,,,,,0,,,
1011360,1968,Ray Sadecki,SFG,27,12,18,4.6,2.91,38,36,13,6,0,,254.0,1040,225,94,82,14,70,17,3,9,0,206,,,,,,,,,,,,7.3,2.48,2.94,7.97,0.5,0.233,1.16,0.282,0.733,2.34,,,,,,,,,,,,,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,85,,0.198,0.067,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-0.6,-0.9,-1.6,27 - 27,0.131,,,,,,,2.4,0.27899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,95,132.0,97,91,98,97,104.0,99,127,96,,,,,,,,,,,,,,,,,,0,,,
