IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1001375,1948,Harry Brecheen,STL,33,20,7,7.9,2.24,33,30,21,7,1,,233.1,931,193,62,58,6,49,,2,2,1,149,,,,,,,,,,,,5.75,1.89,3.04,7.44,0.23,0.219,1.04,0.258,0.772,2.37,,,,,,,,,,,,,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,56,,0.16,0.053,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,1.1,0.4,1.4,33 - 33,0.107,,,,,,,2.75,0.21899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,52,283.0,82,33,85,74,94,110,160,57,,,,,,,,,,,,,,,,,,0,,,
1009535,1948,Hal Newhouser,DET,27,21,12,6.5,3.01,39,35,19,2,1,,272.1,1146,249,109,91,10,99,,1,5,0,143,,,,,,,,,,,,4.73,3.27,1.44,8.23,0.33,0.238,1.28,0.268,0.716,3.19,,,,,,,,,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,76,,0.125,0.086,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.7,-0.3,0.5,27 - 27,0.038,,,,,,,3.58,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,76,175.0,90,57,91,85,96,104,140,80,,,,,,,,,,,,,,,,,,0,,,
1003344,1948,Joe Dobson,BOS,31,16,10,5.3,3.56,38,32,16,5,2,,245.1,1044,237,115,97,14,92,,1,6,1,116,,,,,,,,,,,,4.26,3.38,1.26,8.69,0.51,0.249,1.34,0.272,0.693,3.59,,,,,,,,,,,,,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,80,,0.111,0.08800000000000001,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,0.4,-0.6,-0.2,31 - 31,0.023,,,,,,,3.77,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,79,153.0,95,88,95,90,98,100,125,81,,,,,,,,,,,,,,,,,,0,,,
1011373,1948,Johnny Sain,BSN,30,24,15,5.2,2.6,42,39,28,4,1,,314.2,1313,297,105,91,19,83,,5,2,0,137,,,,,,,,,,,,3.92,2.37,1.65,8.49,0.54,0.242,1.21,0.26,0.7809999999999999,3.41,,,,,,,,,,,,,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,89,,0.10400000000000001,0.063,,,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,1.4,2.2,3.6,30 - 30,0.040999999999999995,,,,,,,3.55,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,66,154.0,94,78,94,86,95,111,104,68,,,,,,,,,,,,,,,,,,0,,,
1006358,1948,Larry Jansen,NYG,27,18,12,4.9,3.61,42,36,15,4,2,,277.0,1137,283,125,111,25,54,,3,0,0,126,,,,,,,,,,,,4.09,1.75,2.33,9.19,0.81,0.262,1.22,0.278,0.705,3.54,,,,,,,,,,,,,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,87,,0.111,0.047,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,-0.3,0.0,-0.3,27 - 27,0.063,,,,,,,3.28,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,49,217.0,102,117,101,87,101,100,111,51,,,,,,,,,,,,,,,,,,0,,,
1007517,1948,Bob Lemon,CLE,27,20,14,4.8,2.82,43,37,20,10,2,,293.2,1214,231,104,92,12,129,,3,3,0,147,,,,,,,,,,,,4.51,3.95,1.14,7.08,0.37,0.213,1.23,0.237,0.748,3.54,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,90,,0.121,0.106,,,-0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,3.3,0.1,3.4,27 - 27,0.015,,,,,,,3.86,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,92,138.0,77,63,82,82,86,108,136,98,,,,,,,,,,,,,,,,,,0,,,
1007533,1948,Dutch Leonard,PHI,39,12,17,4.8,2.51,34,30,16,1,0,,225.2,920,226,85,63,9,54,,4,4,0,92,,,,,,,,,,,,3.67,2.15,1.7,9.01,0.36,0.262,1.24,0.285,0.733,3.13,,,,,,,,,,,,,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,79,,0.1,0.059000000000000004,,,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,-0.7,1.3,0.5,39 - 39,0.040999999999999995,,,,,,,3.55,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,60,159.0,100,52,102,88,104,105,100,63,,,,,,,,,,,,,,,,,,0,,,
1007137,1948,Jack Kramer,BOS,30,18,5,4.4,4.35,29,29,14,2,0,,205.0,891,233,104,99,12,64,,0,3,0,72,,,,,,,,,,,,3.16,2.81,1.13,10.23,0.53,0.282,1.45,0.297,0.6890000000000001,3.65,,,,,,,,,,,,,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,82,,0.081,0.07200000000000001,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,-1.1,0.3,-0.8,30 - 30,0.009000000000000001,,,,,,,3.94,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,66,137.0,111,90,108,97,107,100,91,66,,,,,,,,,,,,,,,,,,0,,,
1010017,1948,Mel Parnell,BOS,26,15,8,4.3,3.14,35,27,16,1,0,,212.0,916,205,87,74,7,90,,4,3,2,77,,,,,,,,,,,,3.27,3.82,0.86,8.7,0.3,0.249,1.39,0.268,0.733,3.69,,,,,,,,,,,,,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,82,,0.084,0.098,,,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.5,0.8,1.3,26 - 26,-0.013999999999999999,,,,,,,4.21,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,89,104.0,95,51,95,93,97,106,94,91,,,,,,,,,,,,,,,,,,0,,,
1010702,1948,Vic Raschi,NYY,29,19,8,4.2,3.84,36,31,18,6,1,,222.2,929,208,103,95,15,74,,3,5,0,124,,,,,,,,,,,,5.01,2.99,1.68,8.41,0.61,0.244,1.27,0.271,0.6890000000000001,3.46,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,85,,0.133,0.08,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,0.4,-0.8,-0.4,29 - 29,0.054000000000000006,,,,,,,3.4,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,70,204.0,91,104,93,85,98,100,150,74,,,,,,,,,,,,,,,,,,0,,,
