IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1005099,1927,Lefty Grove,PHA,27,20,13,6.3,3.19,51,28,14,1,9,,262.1,1106,251,116,93,6,79,,2,5,1,174,,,,,,,,,,,,5.97,2.71,2.2,8.61,0.21,0.245,1.26,0.29,0.667,2.92,,,,,,,,,,,,,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,70,,0.157,0.071,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,0.0,-0.7,-0.7,27 - 27,0.086,,,,,,,2.92,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,82.0,261.0,87.0,57.0,89,86.0,100,102,223,85,,,,,,,,,,,,,,,,,,0,,,
1013342,1927,Dazzy Vance,BRO,36,16,15,5.6,2.7,34,32,25,2,1,,273.1,1123,242,98,82,12,69,,6,2,0,184,,,,,,,,,,,,6.06,2.27,2.67,7.97,0.4,0.231,1.14,0.27,0.73,3.07,,,,,,,,,,,,,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,79,,0.16399999999999998,0.061,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,1.3,0.5,1.8,36 - 36,0.102,,,,,,,2.73,0.23600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,81.0,260.0,82.0,100.0,85,82.0,94,110,223,86,,,,,,,,,,,,,,,,,,0,,,
1007887,1927,Ted Lyons,CHW,26,22,14,4.8,2.84,39,34,30,2,2,,307.2,1262,291,125,97,7,67,,0,2,1,71,,,,,,,,,,,,2.08,1.96,1.06,8.51,0.2,0.244,1.16,0.254,0.669,3.51,,,,,,,,,,,,,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,89,,0.055999999999999994,0.053,,,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,3.5,-0.9,2.6,26 - 26,0.003,,,,,,,3.92,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,59.0,126.0,86.0,57.0,89,80.0,88,103,80,63,,,,,,,,,,,,,,,,,,0,,,
1008705,1927,Lee Meadows,PIT,32,19,10,4.8,3.4,40,38,25,2,0,,299.1,1263,315,131,113,11,66,,8,1,0,84,,,,,,,,,,,,2.53,1.98,1.27,9.47,0.33,0.265,1.27,0.278,0.691,3.68,,,,,,,,,,,,,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,90,,0.067,0.052000000000000005,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.8,0.5,1.3,32 - 32,0.013999999999999999,,,,,,,3.78,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,71.0,124.0,97.0,84.0,97,91.0,97,104,90,73,,,,,,,,,,,,,,,,,,0,,,
1005209,1927,Jesse Haines,STL,33,24,10,4.2,2.72,38,36,25,6,1,,300.2,1228,273,114,91,11,77,,5,1,0,89,,,,,,,,,,,,2.66,2.3,1.16,8.17,0.33,0.238,1.16,0.25,0.71,3.73,,,,,,,,,,,,,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,94,,0.07200000000000001,0.063,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,3.2,0.2,3.5,33 - 33,0.01,,,,,,,3.84,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,83.0,113.0,84.0,83.0,88,83.0,87,107,99,87,,,,,,,,,,,,,,,,,,0,,,
1007651,1927,Hod Lisenbee,WAS,28,18,9,4.1,3.57,39,34,17,4,0,,242.0,1018,221,114,96,6,78,,3,0,0,105,,,,,,,,,,,,3.9,2.9,1.35,8.22,0.22,0.236,1.24,0.26,0.64,3.48,,,,,,,,,,,,,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,87,,0.10300000000000001,0.077,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2.0,-1.8,0.2,28 - 28,0.027000000000000003,,,,,,,3.64,0.18600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,88.0,160.0,83.0,62.0,86,85.0,90,98,146,92,,,,,,,,,,,,,,,,,,0,,,
1006115,1927,Waite Hoyt,NYY,27,22,7,4.0,2.63,36,32,23,3,1,,256.1,1045,242,90,75,10,54,,4,1,0,86,,,,,,,,,,,,3.02,1.9,1.59,8.5,0.35,0.245,1.15,0.26,0.7340000000000001,3.54,,,,,,,,,,,,,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,90,,0.08199999999999999,0.052000000000000005,,,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.3,1.6,3.9,27 - 27,0.031,,,,,,,3.59,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,58.0,189.0,86.0,98.0,89,79.0,90,113,117,62,,,,,,,,,,,,,,,,,,0,,,
1006132,1927,Willis Hudlin,CLE,21,18,12,4.0,4.01,43,30,18,1,0,,264.2,1156,291,132,118,3,83,,11,6,1,65,,,,,,,,,,,,2.21,2.82,0.78,9.9,0.1,0.274,1.41,0.29,0.664,3.75,,,,,,,,,,,,,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,90,,0.055999999999999994,0.07200000000000001,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.0,0.2,0.3,21 - 21,-0.016,,,,,,,4.14,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,86.0,93.0,100.0,28.0,100,97.0,100,102,80,86,,,,,,,,,,,,,,,,,,0,,,
1005809,1927,Carmen Hill,PIT,31,22,11,3.9,3.24,43,31,22,2,3,,277.2,1165,260,125,100,12,80,,4,2,0,95,,,,,,,,,,,,3.08,2.59,1.19,8.43,0.39,0.241,1.22,0.255,0.669,3.81,,,,,,,,,,,,,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,93,,0.08199999999999999,0.069,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,2.5,-1.3,1.2,31 - 31,0.013000000000000001,,,,,,,3.8,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,93.0,116.0,86.0,98.0,88,88.0,89,101,111,96,,,,,,,,,,,,,,,,,,0,,,
1000128,1927,Pete Alexander,STL,40,21,10,3.9,2.52,37,30,22,2,3,,268.0,1082,261,94,75,11,38,,1,1,0,48,,,,,,,,,,,,1.61,1.28,1.26,8.76,0.37,0.25,1.12,0.254,0.7240000000000001,3.64,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,91,,0.044000000000000004,0.035,,,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,2.8,0.9,3.7,40 - 40,0.009000000000000001,,,,,,,3.84,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,46.0,123.0,90.0,94.0,92,80.0,89,109,60,49,,,,,,,,,,,,,,,,,,0,,,
