IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1002682,1921,Stan Coveleski,CLE,31,23,13,5.8,3.37,43,40,28,2,2,,315.0,1360,341,137,118,6,84,,4,5,0,99,,,,,,,,,,,,2.83,2.4,1.18,9.74,0.17,0.268,1.35,0.287,0.6940000000000001,3.56,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,84,,0.073,0.062,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,1.1,0.9,2.0,31 - 31,0.011000000000000001,,,,,,,3.92,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,75,129.0,95,44,95,90,96,107.0,98,76,,,,,,,,,,,,,,,,,,0,,,
1006589,1921,Sam Jones,BOS,28,23,16,5.7,3.22,40,38,25,5,1,,298.2,1257,318,122,107,1,78,,6,1,0,98,,,,,,,,,,,,2.95,2.35,1.26,9.58,0.03,0.271,1.33,0.295,0.6990000000000001,3.33,,,,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,83,,0.078,0.062,,,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,0.3,1.7,2.0,28 - 28,0.016,,,,,,,3.86,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,73,137.0,94,8,96,89,99,107.0,105,77,,,,,,,,,,,,,,,,,,0,,,
1003889,1921,Red Faber,CHW,32,25,15,5.6,2.48,43,39,32,4,1,,330.2,1350,293,107,91,10,87,,7,5,0,124,,,,,,,,,,,,3.37,2.37,1.43,7.97,0.27,0.233,1.15,0.252,0.7509999999999999,3.6,,,,,,,,,,,,,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,87,,0.092,0.064,,,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,4.4,2.2,6.6,32 - 32,0.027000000000000003,,,,,,,3.72,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,74,156.0,78,70,83,77,84,115.0,124,79,,,,,,,,,,,,,,,,,,0,,,
1005061,1921,Burleigh Grimes,BRO,27,22,13,5.4,2.83,37,35,30,2,0,,302.1,1253,313,120,95,6,76,,5,6,0,136,,,,,,,,,,,,4.05,2.26,1.79,9.32,0.18,0.267,1.29,0.298,0.711,3.26,,,,,,,,,,,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,84,,0.109,0.061,,,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,-0.3,1.8,1.5,27 - 27,0.048,,,,,,,3.47,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,96,154.0,93,47,96,93,101,107.0,152,99,,,,,,,,,,,,,,,,,,0,,,
1002602,1921,Wilbur Cooper,PIT,29,22,14,5.2,3.25,38,38,29,2,0,,327.0,1377,341,145,118,9,80,,10,4,0,134,,,,,,,,,,,,3.69,2.2,1.68,9.39,0.25,0.265,1.29,0.29,0.684,3.47,,,,,,,,,,,,,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,89,,0.09699999999999999,0.057999999999999996,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,0.4,0.2,0.6,29 - 29,0.039,,,,,,,3.58,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,93,144.0,94,66,95,93,99,103.0,136,95,,,,,,,,,,,,,,,,,,0,,,
1006115,1921,Waite Hoyt,NYY,21,19,13,5.2,3.09,43,32,21,1,3,,282.1,1201,301,121,97,3,81,,5,3,1,102,,,,,,,,,,,,3.25,2.58,1.26,9.6,0.1,0.27,1.35,0.295,0.695,3.43,,,,,,,,,,,,,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,83,,0.085,0.067,,,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.3,1.3,1.6,21 - 21,0.017,,,,,,,3.84,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,80,138.0,94,25,96,91,99,107.0,115,83,,,,,,,,,,,,,,,,,,0,,,
1011918,1921,Urban Shocker,SLB,30,27,12,4.7,3.55,47,38,30,4,4,,326.2,1401,345,151,129,21,86,,6,3,0,132,,,,,,,,,,,,3.64,2.37,1.53,9.51,0.58,0.264,1.32,0.28,0.7020000000000001,3.98,,,,,,,,,,,,,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,92,,0.094,0.061,,,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,1.6,0.9,2.6,30 - 30,0.033,,,,,,,3.65,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,74,168.0,93,149,94,88,94,108.0,127,76,,,,,,,,,,,,,,,,,,0,,,
1008313,1921,Carl Mays,NYY,29,27,9,4.6,3.05,49,38,30,1,7,,336.2,1400,332,145,114,11,76,,9,2,0,70,,,,,,,,,,,,1.87,2.03,0.92,8.88,0.29,0.252,1.21,0.26,0.677,3.87,,,,,,,,,,,,,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,93,,0.05,0.054000000000000006,,,-0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,3.8,-0.4,3.5,29 - 29,-0.004,,,,,,,4.1,0.11199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,63,101.0,87,75,90,81,87,104.0,67,67,,,,,,,,,,,,,,,,,,0,,,
1011008,1921,Eppa Rixey,CIN,30,19,18,4.5,2.78,40,36,21,2,1,,301.0,1260,324,128,93,1,66,,5,6,0,76,,,,,,,,,,,,2.27,1.97,1.15,9.69,0.03,0.272,1.3,0.29,0.6779999999999999,3.35,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,89,,0.06,0.052000000000000005,,,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,0.4,0.4,0.8,30 - 30,0.008,,,,,,,3.95,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,84,99.0,97,8,98,94,99,103.0,84,85,,,,,,,,,,,,,,,,,,0,,,
1006511,1921,Walter Johnson,WAS,33,17,14,4.5,3.51,35,32,25,1,1,,264.0,1119,265,122,103,7,92,,2,7,0,143,,,,,,,,,,,,4.88,3.14,1.55,9.03,0.24,0.259,1.35,0.295,0.679,3.43,,,,,,,,,,,,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,86,,0.128,0.08199999999999999,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,0.3,0.3,0.6,33 - 33,0.046,,,,,,,3.5,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,97,170.0,88,61,92,91,99,104.0,172,101,,,,,,,,,,,,,,,,,,0,,,
