IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1006590,1958,Sam Jones,STL,32,14,13,5.5,2.88,35,35,14,2,0,,250.0,1041,204,95,80,23,107,5,6,7,0,225,,,,,,,,,,,,8.1,3.85,2.1,7.34,0.83,0.22,1.24,0.266,0.779,3.23,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,80,,0.21600000000000003,0.10300000000000001,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,0.6,0.3,0.9,32 - 32,0.113,,,,,,,3.02,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,116,138.0,82,86,86,91,96,108.0,165,120,,,,,,,,,,,,,,,,,,0,,,
1001662,1958,Lew Burdette,MIL,31,20,10,5.0,2.91,40,36,19,3,0,,275.1,1122,279,102,89,18,50,7,5,1,0,113,,,,,,,,,,,,3.69,1.63,2.26,9.12,0.59,0.261,1.19,0.279,0.7509999999999999,3.1,,,,,,,,,,,,,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,86,,0.10099999999999999,0.045,,,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,-0.2,1.1,0.9,31 - 31,0.055999999999999994,,,,,,,3.71,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,49,148.0,101,61,102,87,101,104.0,77,52,,,,,,,,,,,,,,,,,,0,,,
1009724,1958,Billy O'Dell,BAL,26,14,11,4.9,2.97,41,25,12,3,8,,221.1,913,201,83,73,13,51,6,4,2,1,137,,,,,,,,,,,,5.57,2.07,2.69,8.17,0.53,0.234,1.14,0.266,0.728,2.75,,,,,,,,,,,,,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,76,,0.15,0.055999999999999994,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.2,-0.9,-0.7,26 - 26,0.094,,,,,,,3.25,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,63,181.0,94,61,94,86,99,100.0,116,64,,,,,,,,,,,,,,,,,,0,,,
1004355,1958,Bob Friend,PIT,27,22,14,4.8,3.68,38,38,16,1,0,,274.0,1146,299,120,112,25,61,11,4,4,1,135,,,,,,,,,,,,4.43,2.0,2.21,9.82,0.82,0.277,1.31,0.298,0.742,3.39,,,,,,,,,,,,,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,88,,0.11800000000000001,0.053,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,-1.6,1.3,-0.3,27 - 27,0.065,,,,,,,3.61,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,60,145.0,109,85,108,96,108,102.0,90,62,,,,,,,,,,,,,,,,,,0,,,
1007364,1958,Frank Lary,DET,28,16,15,4.8,2.9,39,34,19,3,1,,260.1,1085,249,91,84,20,68,4,12,4,0,131,,,,,,,,,,,,4.53,2.35,1.93,8.61,0.69,0.248,1.22,0.268,0.7909999999999999,3.39,,,,,,,,,,,,,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,86,,0.121,0.063,,,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,0.1,2.0,2.1,28 - 28,0.057999999999999996,,,,,,,3.69,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,71,130.0,100,80,99,92,100,109.0,94,72,,,,,,,,,,,,,,,,,,0,,,
1012691,1958,Frank Sullivan,BOS,28,13,9,4.8,3.57,32,29,10,2,3,,199.1,836,216,91,79,12,49,0,3,2,1,103,,,,,,,,,,,,4.65,2.21,2.1,9.75,0.54,0.276,1.33,0.305,0.705,3.01,,,,,,,,,,,,,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,75,,0.12300000000000001,0.059000000000000004,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-1.9,0.2,-1.7,28 - 28,0.065,,,,,,,3.61,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,67,141.0,113,63,111,100,113,97.0,96,68,,,,,,,,,,,,,,,,,,0,,,
1004227,1958,Whitey Ford,NYY,29,14,7,4.7,2.01,30,29,15,7,1,,219.1,872,174,62,49,14,62,3,3,5,1,145,,,,,,,,,,,,5.95,2.54,2.34,7.14,0.57,0.216,1.08,0.247,0.807,2.87,,,,,,,,,,,,,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,79,,0.166,0.071,,,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.3,1.0,2.3,29 - 29,0.095,,,,,,,3.24,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,77,157.0,83,67,87,81,92,111.0,129,82,,,,,,,,,,,,,,,,,,0,,,
1011046,1958,Robin Roberts,PHI,31,17,14,4.5,3.24,35,34,21,1,0,,269.2,1116,270,112,97,30,51,5,2,2,0,130,,,,,,,,,,,,4.34,1.7,2.55,9.01,1.0,0.254,1.19,0.266,0.7509999999999999,3.55,,,,,,,,,,,,,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,90,,0.11599999999999999,0.046,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,0.8,0.1,0.9,31 - 31,0.071,,,,,,,3.53,0.18899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,51,167.0,100,104,99,87,96,104.0,89,53,,,,,,,,,,,,,,,,,,0,,,
1010039,1958,Camilo Pascual,WAS,24,8,12,4.2,3.15,31,27,6,2,0,,177.1,742,166,66,62,14,60,2,3,3,2,146,,,,,,,,,,,,7.41,3.05,2.43,8.42,0.71,0.244,1.27,0.293,0.778,2.92,,,,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,75,,0.19699999999999998,0.081,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,-1.0,0.9,-0.1,24 - 24,0.11599999999999999,,,,,,,2.99,0.29600000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,92,164.0,97,82,98,96,109,107.0,153,93,,,,,,,,,,,,,,,,,,0,,,
1003395,1958,Dick Donovan,CHW,30,15,14,4.1,3.01,34,34,16,4,0,,248.0,1030,240,92,83,23,53,5,7,2,0,127,,,,,,,,,,,,4.61,1.92,2.4,8.71,0.83,0.247,1.18,0.265,0.777,3.38,,,,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,90,,0.12300000000000001,0.051,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.3,1.1,1.4,30 - 30,0.07200000000000001,,,,,,,3.52,0.19699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,58,161.0,101,97,99,89,98,107.0,96,59,,,,,,,,,,,,,,,,,,0,,,
