IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA
1011918,1922,Urban Shocker,SLB,31,24,17,6.9,2.97,48,38,29,2,3,,348.0,1441,365,141,115,22,57,,4,2,2,149,,,,,,,,,,,,3.85,1.47,2.61,9.44,0.57,0.264,1.21,0.284,0.721,3.5,,,,,,,,,,,,,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,81,,0.10300000000000001,0.04,,,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,0.4,1.6,2.0,31 - 31,0.064,,,,,,,3.26,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,48.0,276.0,97.0,133.0,97.0,85.0,99.0,108.0,139,50,,,,,,,,,,,,,,,,,,0,,,
1003889,1922,Red Faber,CHW,33,21,17,6.8,2.81,43,38,31,4,2,,352.0,1464,334,128,110,10,83,,6,2,0,148,,,,,,,,,,,,3.78,2.12,1.78,8.54,0.26,0.243,1.18,0.266,0.721,3.3,,,,,,,,,,,,,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,81,,0.10099999999999999,0.057,,,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,2.3,0.8,3.1,33 - 33,0.044000000000000004,,,,,,,3.5,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,69.0,188.0,87.0,60.0,89.0,83.0,93.0,108.0,136,72,,,,,,,,,,,,,,,,,,0,,,
1002602,1922,Wilbur Cooper,PIT,30,23,14,5.4,3.18,41,37,27,4,0,,294.2,1251,330,130,104,13,61,,7,4,0,129,,,,,,,,,,,,3.94,1.86,2.11,10.08,0.4,0.279,1.33,0.305,0.706,3.4,,,,,,,,,,,,,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,84,,0.10300000000000001,0.049,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,-0.7,2.0,1.3,30 - 30,0.054000000000000006,,,,,,,3.38,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,66.0,217.0,98.0,92.0,99.0,91.0,103.0,109.0,148,68,,,,,,,,,,,,,,,,,,0,,,
1011008,1922,Eppa Rixey,CIN,31,25,13,4.6,3.53,40,38,26,2,0,,313.1,1303,337,146,123,13,45,,4,3,1,80,,,,,,,,,,,,2.3,1.29,1.78,9.68,0.37,0.269,1.22,0.279,0.653,3.51,,,,,,,,,,,,,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,91,,0.061,0.035,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,1.8,-0.8,1.0,31 - 31,0.027000000000000003,,,,,,,3.71,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,46.0,182.0,94.0,86.0,95.0,84.0,94.0,101.0,88,48,,,,,,,,,,,,,,,,,,0,,,
1002682,1922,Stan Coveleski,CLE,32,17,14,4.4,3.32,35,33,21,3,2,,276.2,1163,292,120,102,14,64,,2,4,0,98,,,,,,,,,,,,3.19,2.08,1.53,9.5,0.46,0.266,1.29,0.282,0.703,3.67,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,89,,0.084,0.055,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.5,0.9,1.3,32 - 32,0.028999999999999998,,,,,,,3.68,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,68.0,162.0,97.0,107.0,98.0,90.0,98.0,105.0,113,70,,,,,,,,,,,,,,,,,,0,,,
1000128,1922,Pete Alexander,CHC,35,16,13,4.3,3.63,33,31,20,1,1,,245.2,1014,283,111,99,8,34,,3,4,0,48,,,,,,,,,,,,1.76,1.25,1.41,10.37,0.29,0.29,1.29,0.299,0.677,3.49,,,,,,,,,,,,,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,86,,0.047,0.034,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-0.1,1.2,1.1,35 - 35,0.013999999999999999,,,,,,,3.86,0.08900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,44.0,145.0,101.0,68.0,102.0,89.0,101.0,104.0,68,47,,,,,,,,,,,,,,,,,,0,,,
1008705,1922,Lee Meadows,PHI,27,12,18,4.2,4.03,33,33,19,2,0,,237.0,1027,264,127,106,8,71,,11,5,2,62,,,,,,,,,,,,2.35,2.7,0.87,10.03,0.3,0.279,1.41,0.293,0.654,3.96,,,,,,,,,,,,,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,88,,0.06,0.069,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,0.3,0.0,0.3,27 - 27,-0.009000000000000001,,,,,,,4.13,0.13699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,96.0,89.0,98.0,70.0,99.0,97.0,99.0,101.0,87,97,,,,,,,,,,,,,,,,,,0,,,
1013266,1922,George Uhle,CLE,23,22,16,4.1,4.07,50,40,23,5,3,,287.1,1263,328,147,130,6,89,,13,6,1,82,,,,,,,,,,,,2.57,2.79,0.92,10.27,0.19,0.283,1.45,0.3,0.6709999999999999,3.77,,,,,,,,,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,92,,0.065,0.07,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,-1.1,0.4,-0.6,23 - 23,-0.006,,,,,,,4.1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,91.0,97.0,105.0,44.0,104.0,102.0,104.0,101.0,87,90,,,,,,,,,,,,,,,,,,0,,,
1011825,1922,Bob Shawkey,NYY,31,20,12,4.1,2.91,39,34,22,3,1,,299.2,1253,286,112,97,16,98,,0,3,0,130,,,,,,,,,,,,3.9,2.94,1.33,8.59,0.48,0.248,1.28,0.268,0.752,3.82,,,,,,,,,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,93,,0.10400000000000001,0.078,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,1.7,2.3,4.0,31 - 31,0.026000000000000002,,,,,,,3.72,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,96.0,140.0,88.0,113.0,91.0,90.0,93.0,113.0,139,100,,,,,,,,,,,,,,,,,,0,,,
1009217,1922,Johnny Morrison,PIT,26,17,11,4.1,3.43,45,33,20,5,1,,286.1,1231,315,130,109,10,87,,6,5,0,104,,,,,,,,,,,,3.27,2.73,1.2,9.9,0.31,0.277,1.4,0.298,0.706,3.71,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,92,,0.084,0.071,,,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,-0.1,2.0,1.9,26 - 26,0.013999999999999999,,,,,,,3.86,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,98.0,122.0,97.0,73.0,98.0,97.0,100.0,109.0,121,99,,,,,,,,,,,,,,,,,,0,,,
