IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
549,1997,Craig Biggio,HOU,31,162,619,744,191,124,37,8,22,146,81,84,6,107,34,7,0,0,47,10,0.309,,,,,,,,,,,0.113,0.14400000000000002,0.79,0.415,0.501,0.916,0.192,0.34,,,,,,,,,0.401,42.8,134,45.1,19.0,23.0,1.8,94.8,9.3,,8.2,148.0,5.78,-11.26,17.04,61.54,6.43,1.05,3.15,3,5.81,-0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,5.2,,31 - 31,50.3,0.8,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,123.0,87.0,121.0,118.0,125.0,112.0,,,,,,,,,,,,,,,,,,0,,,,,,9.3
455,1997,Larry Walker,COL,30,153,568,664,208,109,46,4,49,143,130,78,14,90,14,4,0,15,33,8,0.366,,,,,,,,,,,0.11699999999999999,0.136,0.87,0.452,0.72,1.172,0.354,0.367,,,,,,,,,0.488,86.1,168,64.8,10.0,20.5,-6.6,92.6,9.1,,6.5,177.0,6.65,-10.49,17.14,79.54,7.11,0.99,4.37,1,7.94,-1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.2,,30 - 30,68.0,0.7,,,,,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,128.0,82.0,132.0,170.0,230.0,121.0,,,,,,,,,,,,,,,,,,0,,,,,,9.1
893,1997,Mike Piazza,LAD,28,152,556,633,201,128,32,1,40,104,124,69,11,77,3,5,0,19,5,1,0.362,,,,,,,,,,,0.109,0.122,0.9,0.431,0.638,1.07,0.277,0.363,,,,,,,,,0.452,63.2,141,66.3,-2.0,19.6,7.5,92.6,9.1,,3.0,183.0,6.03,-9.66,15.69,72.38,7.54,1.03,3.08,6,7.24,-1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.6,,28 - 28,66.9,0.6,,,,,,,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,119.0,74.0,126.0,150.0,180.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,9.1
327,1997,Ken Griffey Jr.,SEA,27,157,608,704,185,92,34,3,56,125,147,76,23,121,8,12,0,12,15,4,0.304,,,,,,,,,,,0.10800000000000001,0.172,0.63,0.382,0.646,1.028,0.342,0.291,,,,,,,,,0.421,52.2,139,48.7,15.0,21.8,1.8,91.6,9.0,,5.1,154.0,3.89,-11.19,15.08,53.26,4.98,0.98,,0,6.06,-2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,1.3,,27 - 27,50.0,3.0,,,,,,,,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,119.0,104.0,112.0,151.0,217.0,96.0,,,,,,,,,,,,,,,,,,0,,,,,,9.0
1109,1997,Barry Bonds,SFG,32,159,532,690,155,84,26,5,40,123,101,145,34,87,8,5,0,13,37,8,0.291,,,,,,,,,,,0.21,0.126,1.67,0.446,0.585,1.031,0.293,0.28,,,,,,,,,0.43,56.1,141,57.2,14.0,21.3,-7.1,90.2,8.9,,6.3,165.0,6.43,-10.56,16.99,64.97,6.44,1.06,,0,6.54,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,4.0,,32 - 32,61.2,0.7,,,,,,,,0.39399999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,230.0,77.0,130.0,138.0,190.0,92.0,,,,,,,,,,,,,,,,,,0,,,,,,8.9
547,1997,Jeff Bagwell,HOU,29,162,566,717,162,77,40,2,43,109,135,127,27,122,16,8,0,10,31,10,0.286,,,,,,,,,,,0.177,0.17,1.04,0.425,0.592,1.017,0.306,0.291,,,,,,,,,0.424,54.9,143,57.2,9.0,22.2,-9.6,81.4,8.0,,4.9,163.0,6.72,-10.95,17.67,71.37,7.41,1.07,2.28,3,8.05,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,1.9,,29 - 29,59.1,0.7,,,,,,,,0.40700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,194.0,103.0,124.0,139.0,198.0,96.0,,,,,,,,,,,,,,,,,,0,,,,,,8.0
255,1997,Frank Thomas,CHW,29,146,530,649,184,114,35,0,35,110,125,109,9,69,3,7,0,15,1,1,0.347,,,,,,,,,,,0.168,0.106,1.58,0.456,0.611,1.067,0.264,0.344,,,,,,,,,0.454,66.0,146,65.6,-4.0,20.1,-10.9,73.3,7.2,,1.7,179.0,7.09,-9.03,16.12,75.32,7.23,1.01,,0,6.91,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.9,-0.2,,29 - 29,65.5,2.7,,,,,,,,0.32799999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,186.0,64.0,134.0,143.0,167.0,114.0,,,,,,,,,,,,,,,,,,0,,,,,,7.2
190,1997,Nomar Garciaparra,BOS,23,153,684,734,209,124,44,11,30,122,98,35,2,92,6,7,2,9,22,9,0.306,,,,,,,,,,,0.048,0.125,0.38,0.342,0.534,0.875,0.228,0.315,,,,,,,,,0.374,25.4,116,20.3,10.0,22.7,8.3,65.0,6.4,,7.1,122.0,2.56,-13.73,16.29,19.33,1.83,1.05,,0,1.97,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,0.6,,23 - 23,20.9,3.1,,,,,,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,53.0,76.0,100.0,124.0,144.0,104.0,,,,,,,,,,,,,,,,,,0,,,,,,6.4
1275,1997,Ivan Rodriguez,TEX,25,150,597,648,187,129,34,4,20,98,77,38,7,89,8,4,1,18,7,3,0.313,,,,,,,,,,,0.059000000000000004,0.13699999999999998,0.43,0.36,0.484,0.844,0.171,0.339,,,,,,,,,0.365,17.7,97,11.2,21.0,20.0,7.7,62.8,6.2,,4.8,114.0,2.0,-10.73,12.73,16.76,1.47,1.01,3.7,5,1.18,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,0.2,,25 - 25,11.3,2.7,,,,,,,,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,65.0,83.0,106.0,113.0,108.0,112.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
609,1997,Chuck Knoblauch,MIN,28,156,611,716,178,133,26,10,9,117,58,84,6,84,17,4,0,11,62,10,0.291,,,,,,,,,,,0.11699999999999999,0.11699999999999999,1.0,0.39,0.411,0.8,0.119,0.324,,,,,,,,,0.359,15.8,104,10.6,17.0,22.1,1.8,62.6,6.2,,8.4,112.0,0.42,-12.57,12.99,19.93,1.99,1.01,,0,1.91,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,8.2,,28 - 28,18.7,3.0,,,,,,,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,130.0,71.0,114.0,96.0,76.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
