IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1006030,1929,Rogers Hornsby,CHC,33,156,602,712,229,135,47,8,39,156,149,87,,65,1,,22,,2,,0.38,,,,,,,,,,,0.122,0.091,1.34,0.459,0.679,1.139,0.299,0.382,,,,,,,,,0.497,86.8,181,77.8,12.0,23.2,4.8,119.4,11.1,,4.8,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,0.1,,33 - 33,77.9,1.4,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,144.0,147.0,125.0,153.0,215.0,122.0,,,,,,,,,,,,,,,,,,0,,,,,,11.1
1004285,1929,Jimmie Foxx,PHA,21,149,517,638,183,118,23,9,33,123,118,103,,70,2,,16,,9,7.0,0.354,,,,,,,,,,,0.161,0.11,1.47,0.463,0.625,1.088,0.271,0.362,,,,,,,,,0.48,68.6,153,66.5,4.0,20.8,-5.8,87.0,8.0,,5.4,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.8,,21 - 21,64.8,3.3,,,,,,,,0.32299999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,184.0,175.0,129.0,148.0,209.0,120.0,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1009904,1929,Mel Ott,NYG,20,150,545,674,179,98,37,2,42,138,151,113,,38,6,,10,,6,,0.328,,,,,,,,,,,0.168,0.055999999999999994,2.97,0.449,0.635,1.084,0.306,0.295,,,,,,,,,0.475,69.6,159,61.8,7.0,22.0,-6.4,86.6,8.0,,3.9,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.9,,20 - 20,62.7,1.4,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,198.0,91.0,122.0,143.0,221.0,94.0,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1011978,1929,Al Simmons,PHA,27,143,581,629,212,128,41,9,34,114,157,31,,38,1,,16,,4,2.0,0.365,,,,,,,,,,,0.049,0.06,0.82,0.398,0.642,1.04,0.277,0.35,,,,,,,,,0.454,53.9,137,51.8,16.0,20.5,-6.1,85.1,8.0,,5.1,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,-0.4,,27 - 27,51.4,3.3,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,56.0,96.0,111.0,152.0,214.0,116.0,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1011327,1929,Babe Ruth,NYY,34,135,499,587,172,94,26,6,46,121,154,72,,60,3,,13,,5,3.0,0.345,,,,,,,,,,,0.12300000000000001,0.102,1.2,0.43,0.697,1.128,0.353,0.321,,,,,,,,,0.486,66.1,144,67.6,1.0,19.1,-5.7,84.4,7.8,,4.9,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,-0.6,,34 - 34,66.9,3.1,,,,,,,,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,140.0,163.0,120.0,166.0,272.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,7.8
1009734,1929,Lefty O'Doul,PHI,32,154,638,731,254,181,35,6,32,152,122,76,,19,4,,13,,2,,0.398,,,,,,,,,,,0.10400000000000001,0.026000000000000002,4.0,0.465,0.622,1.087,0.224,0.378,,,,,,,,,0.483,80.8,178,62.4,0.0,23.8,-6.7,81.1,7.5,,3.9,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,0.0,,32 - 32,62.4,1.5,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,123.0,42.0,126.0,140.0,161.0,121.0,,,,,,,,,,,,,,,,,,0,,,,,,7.5
1004598,1929,Lou Gehrig,NYY,26,154,553,692,166,89,32,10,35,127,126,122,,68,5,,12,,4,4.0,0.3,,,,,,,,,,,0.17600000000000002,0.098,1.79,0.431,0.584,1.015,0.284,0.291,,,,,,,,,0.449,56.2,148,57.9,3.0,22.5,-6.7,79.1,7.3,,4.9,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,-1.4,,26 - 26,56.6,3.6,,,,,,,,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,201.0,157.0,120.0,139.0,219.0,96.0,,,,,,,,,,,,,,,,,,0,,,,,,7.3
1007422,1929,Tony Lazzeri,NYY,25,147,545,635,193,127,37,11,18,101,106,68,,45,4,,18,,9,10.0,0.354,,,,,,,,,,,0.107,0.071,1.51,0.429,0.561,0.991,0.207,0.363,,,,,,,,,0.443,48.5,133,50.1,3.0,20.7,4.5,78.5,7.2,,5.4,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,-3.1,,25 - 25,46.9,3.3,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,122.0,113.0,120.0,133.0,160.0,120.0,,,,,,,,,,,,,,,,,,0,,,,,,7.2
1014083,1929,Hack Wilson,CHC,29,150,574,670,198,124,30,5,39,135,159,78,,83,2,,16,,3,,0.345,,,,,,,,,,,0.11599999999999999,0.124,0.94,0.425,0.618,1.044,0.274,0.352,,,,,,,,,0.459,60.0,149,51.6,0.0,21.8,-3.7,71.4,6.6,,4.5,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,0.3,,29 - 29,51.9,1.4,,,,,,,,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,137.0,200.0,116.0,140.0,197.0,112.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1006314,1929,Travis Jackson,NYG,25,149,551,634,162,108,21,12,21,92,94,64,,56,0,,19,,10,,0.294,,,,,,,,,,,0.10099999999999999,0.08800000000000001,1.14,0.367,0.49,0.857,0.196,0.297,,,,,,,,,0.385,17.1,101,9.8,25.0,20.7,9.2,67.7,6.4,,5.9,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,1.8,,25 - 25,11.5,1.3,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,119.0,142.0,100.0,111.0,141.0,95.0,,,,,,,,,,,,,,,,,,0,,,,,,6.4
