IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1010897,1978,Jim Rice,BOS,25,163,677,746,213,127,25,15,46,121,139,58,7,126,5,5,1,15,7,5,0.315,,,,,,,,,,,0.078,0.16899999999999998,0.46,0.37,0.6,0.97,0.285,0.327,,,,,,,,,0.425,60.3,141,51.6,8.0,21.3,-10.9,71.9,7.7,,5.5,162.0,6.57,-12.38,18.95,60.17,6.13,1.02,,0,5.57,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,-0.4,,25 - 25,51.2,2.4,,,,,,,,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,92.0,143.0,114.0,156.0,231.0,117.0,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1009893,1978,Amos Otis,KCR,31,141,486,567,145,86,30,7,22,74,96,66,7,54,4,10,1,10,32,8,0.298,,,,,,,,,,,0.11599999999999999,0.095,1.22,0.38,0.525,0.905,0.226,0.293,,,,,,,,,0.397,34.0,95,31.7,16.0,16.2,-1.7,67.4,7.2,,6.7,150.0,4.55,-8.76,13.31,42.06,4.46,1.0,2.09,5,3.25,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,3.4,,31 - 31,35.1,1.8,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,137.0,81.0,116.0,136.0,183.0,105.0,,,,,,,,,,,,,,,,,,0,,,,,,7.2
1010000,1978,Dave Parker,PIT,27,148,581,642,194,120,32,12,30,102,117,57,23,92,2,2,0,8,20,7,0.334,,,,,,,,,,,0.08900000000000001,0.14300000000000002,0.62,0.394,0.585,0.979,0.251,0.356,,,,,,,,,0.424,51.3,121,47.8,0.0,18.3,-7.2,62.7,6.8,,6.7,167.0,6.27,-9.53,15.8,70.41,7.27,1.0,4.15,1,6.16,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,1.4,,27 - 27,49.2,2.3,,,,,,,,0.27899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,99.0,116.0,119.0,152.0,204.0,125.0,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1003123,1978,Doug DeCinces,BAL,27,142,511,561,146,80,37,1,28,72,80,46,2,81,2,2,0,12,7,7,0.286,,,,,,,,,,,0.08199999999999999,0.14400000000000002,0.57,0.346,0.526,0.872,0.241,0.292,,,,,,,,,0.388,29.6,90,30.6,11.0,16.0,3.3,61.5,6.6,,3.1,149.0,3.23,-9.92,13.15,37.12,4.34,1.06,0.44,1,3.29,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,-1.2,,27 - 27,29.4,1.8,,,,,,,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,97.0,122.0,106.0,137.0,195.0,104.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1009517,1978,Graig Nettles,NYY,33,159,587,662,162,110,23,2,27,81,93,59,6,69,6,9,1,20,1,1,0.276,,,,,,,,,,,0.08900000000000001,0.10400000000000001,0.86,0.343,0.46,0.803,0.184,0.27,,,,,,,,,0.358,20.2,92,19.9,12.0,18.9,3.9,56.6,6.0,,2.5,127.0,2.59,-10.15,12.74,15.46,1.69,0.94,,0,3.27,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,-0.1,,33 - 33,19.7,2.1,,,,,,,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,105.0,88.0,105.0,120.0,149.0,96.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1011986,1978,Ted Simmons,STL,28,152,516,604,148,81,40,5,22,71,80,77,17,39,3,8,0,19,1,1,0.287,,,,,,,,,,,0.127,0.065,1.97,0.377,0.512,0.889,0.225,0.272,,,,,,,,,0.387,31.6,97,29.3,-1.0,17.2,6.3,53.9,5.9,,3.0,143.0,3.65,-9.78,13.42,28.49,3.28,1.04,1.42,10,3.18,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,-0.1,,28 - 28,29.2,2.2,,,,,,,,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,142.0,52.0,114.0,133.0,182.0,96.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1002288,1978,Jack Clark,SFG,22,156,592,657,181,102,46,8,25,90,98,50,8,72,3,9,3,15,15,11,0.306,,,,,,,,,,,0.076,0.11,0.69,0.358,0.537,0.895,0.231,0.31,,,,,,,,,0.392,36.7,108,36.3,4.0,18.7,-7.3,52.9,5.7,,5.5,149.0,4.93,-11.47,16.4,46.1,5.55,1.09,1.14,7,5.04,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,-1.1,,22 - 22,35.1,2.3,,,,,,,,0.22399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,85.0,89.0,108.0,139.0,188.0,109.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1004101,1978,Carlton Fisk,BOS,30,157,571,658,162,98,39,5,20,94,88,71,6,83,7,6,3,10,7,2,0.284,,,,,,,,,,,0.10800000000000001,0.126,0.86,0.366,0.475,0.841,0.191,0.3,,,,,,,,,0.375,28.6,100,21.0,1.0,18.8,9.2,52.7,5.7,,5.0,128.0,2.46,-11.69,14.16,30.03,3.01,1.07,2.94,4,2.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,0.7,,30 - 30,21.7,2.1,,,,,,,,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,127.0,107.0,112.0,123.0,154.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1002108,1978,Ron Cey,LAD,30,159,555,667,150,95,32,0,23,84,84,96,9,96,7,7,2,13,2,5,0.27,,,,,,,,,,,0.14400000000000002,0.14400000000000002,1.0,0.38,0.452,0.833,0.182,0.287,,,,,,,,,0.374,28.3,101,27.6,1.0,19.0,3.7,52.3,5.7,,1.8,137.0,1.0,-11.76,12.76,26.71,3.01,1.08,3.91,1,2.76,-1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,-1.4,,30 - 30,26.2,2.4,,,,,,,,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,161.0,117.0,115.0,117.0,148.0,101.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1000505,1978,Sal Bando,MIL,34,152,540,629,154,111,20,6,17,85,78,72,4,52,6,7,4,11,3,2,0.285,,,,,,,,,,,0.114,0.083,1.38,0.371,0.439,0.81,0.154,0.287,,,,,,,,,0.366,22.7,91,21.4,9.0,17.9,1.6,51.9,5.6,,4.0,130.0,1.39,-9.74,11.12,10.41,0.99,0.93,1.62,4,1.56,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,-0.1,,34 - 34,21.3,2.0,,,,,,,,0.22399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,135.0,70.0,114.0,114.0,124.0,102.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
