IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1006396,1896,Hughie Jennings,BAL,27,130,521,602,209,173,27,9,0,125,121,19,,11,51,,11,,70,,0.401,,,,,,,,,,,0.032,0.018000000000000002,1.73,0.472,0.488,0.96,0.086,0.41,,,,,,,,,0.461,55.6,148,52.4,14.0,22.2,8.0,105.5,8.8,,8.0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,5.8,,27 - 27,58.2,3.1,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,39,37,130,123,87,133.0,,,,,,,,,,,,,,,,,,0,,,,,,8.8
1006776,1896,Joe Kelley,BAL,24,131,519,627,189,131,31,19,8,148,100,91,,19,12,,5,,87,,0.364,,,,,,,,,,,0.145,0.03,4.79,0.469,0.543,1.013,0.179,0.368,,,,,,,,,0.472,64.2,161,60.9,6.0,23.2,-8.1,94.6,7.8,,8.5,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1,9.5,,24 - 24,70.3,3.2,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,181,61,130,137,180,119.0,,,,,,,,,,,,,,,,,,0,,,,,,7.8
1003155,1896,Ed Delahanty,PHI,28,123,499,574,198,124,44,17,13,131,126,62,,22,9,,4,,37,,0.397,,,,,,,,,,,0.10800000000000001,0.038,2.82,0.472,0.631,1.103,0.234,0.399,,,,,,,,,0.501,73.0,161,70.5,5.0,21.2,-6.1,94.4,7.7,,7.8,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,0.8,,28 - 28,71.3,2.9,,,,,,,,0.16899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,135,77,130,159,236,129.0,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1002924,1896,Bill Dahlen,CHI,26,125,474,573,167,109,30,19,9,137,74,64,,36,8,,27,,51,,0.352,,,,,,,,,,,0.11199999999999999,0.063,1.78,0.438,0.553,0.99,0.2,0.368,,,,,,,,,0.456,50.5,139,43.5,10.0,21.2,7.7,89.4,7.4,,8.5,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,4.1,,26 - 26,47.6,2.9,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,139,126,121,139,201,119.0,,,,,,,,,,,,,,,,,,0,,,,,,7.4
1002186,1896,Cupid Childs,CLE,28,132,498,615,177,143,24,9,1,106,106,100,,18,4,,13,,25,,0.355,,,,,,,,,,,0.163,0.028999999999999998,5.56,0.467,0.446,0.913,0.09,0.367,,,,,,,,,0.443,47.4,142,40.1,14.0,22.7,2.4,79.0,6.7,,6.1,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,-3.4,,28 - 28,36.7,3.1,,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,203,59,129,112,91,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.7
1006633,1896,Bill Joyce,- - -,30,130,475,600,158,108,25,12,13,121,94,101,,34,22,,2,,45,,0.333,,,,,,,,,,,0.168,0.057,2.97,0.47,0.518,0.988,0.185,0.339,,,,,,,,,0.465,57.9,150,54.1,-5.0,22.2,3.6,79.1,6.3,,7.7,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,1.2,,30 - 30,55.3,3.0,,,,,,,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,210,114,130,131,186,110.0,,,,,,,,,,,,,,,,,,0,,,,,,6.3
1012134,1896,Elmer Smith,PIT,28,122,484,572,175,134,21,14,6,121,94,74,,18,8,,6,,33,,0.362,,,,,,,,,,,0.129,0.031,4.11,0.454,0.5,0.954,0.138,0.367,,,,,,,,,0.45,47.8,136,47.1,9.0,21.1,-7.5,71.9,6.0,,7.6,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-0.7,,28 - 28,46.4,2.9,,,,,,,,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,161,63,125,126,139,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1005270,1896,Billy Hamilton,BSN,30,131,523,641,191,155,24,9,3,152,52,110,,29,2,,6,,83,,0.365,,,,,,,,,,,0.172,0.045,3.79,0.477,0.463,0.94,0.098,0.383,,,,,,,,,0.454,55.6,154,46.7,0.0,23.7,-6.5,74.6,6.0,,8.0,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,7.6,,30 - 30,54.2,3.3,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,214,91,132,117,98,124.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1001682,1896,Jesse Burkett,CLE,27,133,586,647,240,191,27,16,6,160,72,49,,19,7,,5,,34,,0.41,,,,,,,,,,,0.076,0.028999999999999998,2.58,0.461,0.541,1.002,0.131,0.417,,,,,,,,,0.468,63.9,163,56.2,-2.0,23.9,-8.2,71.6,5.7,,7.7,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2,-1.6,,27 - 27,54.6,3.3,,,,,,,,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,94,59,127,136,132,135.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1013062,1896,Mike Tiernan,NYG,29,133,521,605,192,145,24,16,7,132,89,77,,18,2,,5,,35,,0.369,,,,,,,,,,,0.127,0.03,4.28,0.452,0.516,0.968,0.148,0.373,,,,,,,,,0.454,52.2,145,51.2,2.0,22.3,-8.2,69.8,5.7,,7.6,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,-0.6,,29 - 29,50.6,3.1,,,,,,,,0.16899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,159,60,125,130,148,121.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
