IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1002378,1911,Ty Cobb,DET,24,146,591,654,248,169,47,24,8,147,127,44,,,8,,11,,83,,0.42,,,,,,,,,,,0.067,,,0.467,0.621,1.088,0.201,,,,,,,,,,0.506,82.2,160,74.0,4.0,19.9,-3.6,108.1,11.0,,8.4,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,10.7,,24 - 24,84.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,85.0,,134.0,168.0,227.0,,,,,,,,,,,,,,,,,,,0,,,,,,11.0
1006301,1911,Joe Jackson,CLE,21,147,571,641,233,162,45,19,7,126,83,56,,,8,,6,,41,,0.408,,,,,,,,,,,0.087,,,0.468,0.59,1.058,0.182,,,,,,,,,,0.494,75.1,151,68.3,5.0,19.5,-6.1,92.0,9.4,,7.4,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,2.2,,21 - 21,70.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,111.0,,135.0,160.0,205.0,,,,,,,,,,,,,,,,,,,0,,,,,,9.4
1013485,1911,Honus Wagner,PIT,37,130,473,558,158,110,23,16,9,87,89,67,,34.0,6,,12,,20,,0.334,,,,,,,,,,,0.12,0.061,1.97,0.423,0.507,0.93,0.173,0.347,,,,,,,,,0.439,42.6,109,38.8,7.0,17.0,5.3,68.6,7.0,,6.6,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,-0.9,,37 - 37,38.0,1.3,,,,,,,,0.19699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,127.0,68.0,122.0,137.0,171.0,119.0,,,,,,,,,,,,,,,,,,0,,,,,,7.0
1002451,1911,Eddie Collins,PHA,24,132,493,588,180,142,22,13,3,92,73,62,,,15,,18,,38,,0.365,,,,,,,,,,,0.105,,,0.451,0.481,0.932,0.116,,,,,,,,,,0.446,47.7,118,45.5,-1.0,17.9,0.0,67.0,6.8,,7.1,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.8,,24 - 24,47.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,134.0,,130.0,130.0,130.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1000453,1911,Frank Baker,PHA,25,148,592,659,198,131,42,14,11,96,115,40,,,2,,25,,38,,0.334,,,,,,,,,,,0.061,,,0.379,0.508,0.887,0.174,,,,,,,,,,0.416,38.7,117,36.3,-3.0,20.0,4.6,64.1,6.5,,7.3,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,3.0,,25 - 25,39.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,77.0,,109.0,137.0,196.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.5
1002748,1911,Sam Crawford,DET,31,146,574,648,217,160,36,14,7,109,115,61,,,0,,13,,37,,0.378,,,,,,,,,,,0.094,,,0.438,0.526,0.964,0.148,,,,,,,,,,0.454,56.7,134,48.6,-8.0,19.7,-7.2,57.7,5.9,,7.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.2,1.5,,31 - 31,50.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,119.0,,126.0,142.0,167.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1003467,1911,Larry Doyle,NYG,24,143,526,622,163,100,25,25,13,102,77,71,,39.0,5,,20,,38,,0.31,,,,,,,,,,,0.114,0.063,1.82,0.397,0.527,0.924,0.217,0.316,,,,,,,,,0.431,43.8,118,40.8,-6.0,18.9,0.0,58.1,5.9,,7.5,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,2.9,,24 - 24,43.7,1.5,,,,,,,,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,121.0,70.0,115.0,143.0,214.0,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1012309,1911,Tris Speaker,BOS,23,141,500,589,167,112,34,13,8,88,70,59,,,13,,17,,25,,0.334,,,,,,,,,,,0.1,,,0.418,0.502,0.92,0.168,,,,,,,,,,0.435,43.1,113,38.2,2.0,17.9,-3.4,57.6,5.9,,6.8,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,0.1,,23 - 23,38.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,127.0,,120.0,136.0,189.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1011631,1911,Frank Schulte,CHC,28,154,577,687,173,101,30,21,21,105,107,76,,71.0,3,,31,,23,,0.3,,,,,,,,,,,0.111,0.10300000000000001,1.07,0.384,0.534,0.918,0.234,0.313,,,,,,,,,0.428,46.5,128,43.0,0.0,20.9,-7.6,57.8,5.9,,6.7,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,-0.2,,28 - 28,42.8,1.7,,,,,,,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,117.0,116.0,111.0,145.0,231.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1002752,1911,Birdie Cree,NYH,28,137,520,588,181,125,30,22,4,90,88,56,,,3,,9,,48,,0.348,,,,,,,,,,,0.095,,,0.415,0.513,0.928,0.165,,,,,,,,,,0.436,43.5,113,35.7,1.0,17.9,-6.1,56.1,5.7,,7.5,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,4.7,,28 - 28,40.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,121.0,,119.0,139.0,186.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.7
