IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1006396,1898,Hughie Jennings,BAL,29,143,534,665,175,138,25,11,1,135,87,78,,,46,,7,,28,,0.328,,,,,,,,,,,0.11699999999999999,,,0.454,0.421,0.876,0.094,,,,,,,,,,0.434,51.0,138,46.7,6.0,22.0,7.5,85.3,8.0,,7.3,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.1,,29 - 29,46.7,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,158.0,,133.0,118.0,119.0,,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1008542,1898,John McGraw,BAL,25,143,515,652,176,158,8,10,0,143,53,112,,,19,,6,,43,,0.342,,,,,,,,,,,0.172,,,0.475,0.396,0.871,0.054,,,,,,,,,,0.438,51.5,137,47.3,5.0,21.6,4.1,83.5,7.8,,7.5,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,2.5,,25 - 25,49.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,232.0,,139.0,111.0,69.0,,,,,,,,,,,,,,,,,,,0,,,,,,7.8
1002455,1898,Jimmy Collins,BSN,28,152,597,657,196,141,35,5,15,107,111,40,,,7,,13,,12,,0.328,,,,,,,,,,,0.061,,,0.377,0.479,0.856,0.151,,,,,,,,,,0.407,36.6,122,27.6,15.0,21.7,4.7,70.5,6.7,,5.2,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,-1.6,,28 - 28,26.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,82.0,,110.0,135.0,192.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.7
1003155,1898,Ed Delahanty,PHI,30,144,548,640,183,134,36,9,4,115,92,77,,,11,,4,,58,,0.334,,,,,,,,,,,0.12,,,0.426,0.454,0.88,0.12,,,,,,,,,,0.426,45.2,129,43.0,3.0,21.2,-8.9,68.1,6.4,,7.5,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,6.9,,30 - 30,49.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,162.0,,125.0,128.0,153.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.4
1002924,1898,Bill Dahlen,CHI,28,142,521,619,151,107,35,8,1,96,79,58,,,23,,17,,27,,0.29,,,,,,,,,,,0.094,,,0.385,0.393,0.779,0.104,,,,,,,,,,0.383,23.1,104,19.9,10.0,20.5,8.8,63.4,6.0,,6.7,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,1.4,,28 - 28,21.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,126.0,,113.0,111.0,132.0,,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1008501,1898,Dan McGann,BAL,26,145,535,635,161,130,18,8,5,99,106,53,,,39,,8,,33,,0.301,,,,,,,,,,,0.083,,,0.404,0.393,0.796,0.092,,,,,,,,,,0.394,29.3,112,25.1,11.0,21.0,0.0,62.0,5.9,,6.8,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.9,,26 - 26,27.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,113.0,,118.0,110.0,117.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1003198,1898,Gene DeMontreville,BAL,25,151,567,641,186,165,19,2,0,93,86,52,,,10,,12,,49,,0.328,,,,,,,,,,,0.081,,,0.394,0.369,0.763,0.041,,,,,,,,,,0.377,21.3,105,17.2,9.0,21.2,4.0,59.4,5.6,,5.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,,25 - 25,22.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,109.0,,115.0,104.0,52.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1005270,1898,Billy Hamilton,BSN,32,110,417,508,154,130,16,5,3,110,50,87,,,2,,2,,54,,0.369,,,,,,,,,,,0.171,,,0.48,0.453,0.933,0.084,,,,,,,,,,0.458,47.9,114,41.0,-6.0,16.8,-5.4,54.9,5.1,,6.9,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,6.2,,32 - 32,47.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,231.0,,141.0,127.0,107.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1004158,1898,Elmer Flick,PHI,22,134,453,565,137,100,16,13,8,84,81,86,,,15,,11,,23,,0.302,,,,,,,,,,,0.152,,,0.43,0.448,0.878,0.146,,,,,,,,,,0.427,40.2,114,38.2,2.0,18.7,-8.2,53.6,5.0,,6.6,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,0.4,,22 - 22,38.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,205.0,,126.0,126.0,186.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1006747,1898,Willie Keeler,BAL,26,129,561,604,216,206,7,2,1,126,44,31,,,3,,9,,28,,0.385,,,,,,,,,,,0.051,,,0.42,0.41,0.83,0.025,,,,,,,,,,0.406,33.0,112,29.1,8.0,20.0,-7.9,52.6,5.0,,5.5,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.5,,26 - 26,29.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,69.0,,123.0,115.0,32.0,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
